Cust_ID,Customer,Dist_Code,PC #,State,Rep,MINI,APEX,C-MOUNT,Accessories,Tools,Bolts,Screws,Unknown
201,Synergy Solar,1,5621,FL,RyanW,5860,,,,,5300,3300,
406,Sun Up Solar,1,224,NH,RyanW,5700,,,,,5800,16680,
1748,Syngulf Energy Llc,1,237,TX,Genki,5364,,,,,4970,17870,
1826,Complete Solar,1,4422,NH,RyanW,5298,,,,,5370,11470,
1846,Tge Solar,1,1154,OH,Guy,5238,,,,,6162,16946,
216,Great Sky,1,224,MA,RyanW,5180,,,,,3620,9920,
57,Lumio Hx Inc.,1,8187,WA,Genki,5120,,,,,5140,16700,
14,Mn Solar And More,1,4664,MN,Guy,4965,,10,,,5145,8600,
2388,Solar Landscape,1,9106,MD,RyanW,4860,,,,,,2600,
33,Expert Inc.,1,8618,FL,RyanW,4618,,,,,3650,13550,
1068,The Green Panel,1,960,MI,Guy,4400,,610,,,5400,9200,
1560,Evolution Power,1,5621,FL,RyanW,4240,,,,,4922,16380,
92,Solar Sme,1,236,TX,Genki,4104,,,,,4004,15993,
57,Lumio Hx Inc.,1,589,WA,Genki,4020,,,,,4140,13060,
962,Empower Energy Solutions,1,224,NH,RyanW,4001,,,,,3931,19550,
544,Solgen Power Llc,1,5971,OR,Genki,4000,,,400,,,,
2140,Skyline Solar - Nj/Ma/Ct,2,0,NJ,RyanW,3980,24,,1600,,1800,,
1929,Prosolar Group Llc,1,5621,FL,RyanW,3978,,,,,3710,7050,
1515,Sunergy Solar Llc,1,4187,AR,Guy,3944,,,,,4784,16500,
416,All Energy,1,4664,MN,Guy,3885,,,,,2285,9761,
51,"Ailey Solar Electric, Inc.",1,1045,IL,Guy,3795,,,,,4500,12000,
720,Obsidian Solar,1,3273,TX,Genki,3795,,,,,4099,15181,
1362,Solar Saves Florida,1,8618,FL,RyanW,3720,,,,,3560,14400,
135,V3 Electric Inc.,1,6435,CA,Genki,3630,,,,,6881,18400,
2628,Freehold 06,5,0,NJ,RyanW,3540,,,,,3840,7080,
1246,"Prosolar Group, Llc",1,5621,FL,RyanW,3515,,,,,3355,11570,
1341,True Texas Solar,1,3273,TX,Genki,3446,,,,,3456,12145,
276,Big Dog Energy,1,5951,ID,Genki,3440,,,,,3000,36700,
1105,Freedom Solar Power,1,5621,FL,RyanW,3440,,,,,2400,6580,
35,Green Hybrid Energy Solutions,1,1670,NY,RyanW,3410,,,,,2730,11290,
269,Codsales,1,5621,FL,RyanW,3402,,,,,3263,5136,
400,Renu Energy Solutions,1,6058,SC,RyanW,3400,,,,,4820,7580,
973,Cod Sales,1,5364,OK,Guy,3363,,,,,3720,,
937,Sunpower Corporation,1,4950,IL,Guy,3360,,,,,,6600,
355,Skyline Solar Llc,1,4431,MA,RyanW,3360,,,,,1100,2270,
1525,Diamond Solar,1,5621,FL,RyanW,3280,,,,,3180,10700,
1608,Ny Solar Maint / Amer Solar Re,1,5621,FL,RyanW,3224,4706,,,,4000,6000,
1077,Phase Out Electric,1,224,MA,RyanW,3220,,,,,3640,10330,
1049,Daybreak Install,1,239,TX,Genki,3119,,,,,3119,10566,
1490,Current Home,1,5621,FL,RyanW,3104,,,,,935,6387,
131,Streamline Energy Llc,1,236,TX,Genki,3081,,,,,2824,6039,
1143,Lumio Hx Inc.,1,5040,CA,Genki,3080,,,,,,4040,
1240,Maine Solar Solutions,1,4422,ME,RyanW,3020,,,200,,5400,11200,
746,New England Clean Energy,1,224,MA,RyanW,3009,,,,,3713,7806,
1286,Smart Solar Of Southern Califo,1,7133,CA,Genki,2932,,,,,,100,
211,Solgen Power Llc,1,5971,WA,Genki,2880,,,500,,,1000,
239,Circa Energy,1,9106,MD,RyanW,2858,1265,,,,4005,8040,
883,Bright Planet Solar,1,4950,IL,Guy,2800,,,,,,9000,
2146,Florida Solar Products Inc,2,0,FL,RyanW,2760,,,6800,,2800,,
1430,Mad Energy Nw Llc,1,8064,WA,Genki,2720,,,240,,4020,3700,
684,Cod Sales - Auburn,1,224,MA,RyanW,2684,,500,,,1064,4632,
107,"Solcius, Llc",1,6435,CA,Genki,2660,,,,,,14000,
1445,"Meraki Installers, Llc",1,1987,TX,Genki,2600,,,,,2300,5000,
708,Sbs Solar Inc.,1,821,MT,Genki,2560,,,,,1200,2500,
1786,Sbs Solar Inc,1,4639,MT,Genki,2560,,,,,3360,7560,
102,Meraki Solutions,1,5621,FL,RyanW,2542,,,,,2280,8000,
2470,Summit Solar Solutions Llc,4,0,MA,RyanW,2500,,,,,2200,4200,
205,Empower Energy Solutions,1,4984,MA,RyanW,2500,,,,,2500,10040,
1107,Sunuso Energy,1,4560,FL,RyanW,2486,,,,,2486,5120,
987,Lumio Hx Inc,1,6435,CA,Genki,2483,,,,,134,1276,
83,Cod Sales,1,8618,FL,RyanW,2469,,,,,2215,5664,
913,Team Sunshine,1,224,MA,RyanW,2460,,,,,120,2200,
37,Greenlight Solar - Tx,1,237,TX,Genki,2440,,,,,1640,280,
1176,"Lumio Hx, Inc.",1,4450,OR,Genki,2420,,,,,3340,1180,
210,Revolution Energy Systems Inc,1,1045,IL,Guy,2415,,,,,2700,7200,
2061,American Design & Build Ltd,1,9106,PA,RyanW,2400,,,,,1400,6600,
26,American Energy And Constructi,1,5621,FL,RyanW,2398,,,,,2384,4400,
387,Design 1 Group,1,6058,TN,Guy,2383,,,,,2583,11610,
286,Integrity Solar,1,1670,NY,RyanW,2380,,,,,1960,4360,
2311,Upscale Energy Inc,2,0,CA,Genki,2380,,,,,2900,,
21,Unicity Solar Energy Llc,1,8018,FL,RyanW,2338,,,,,2296,8524,
380,Mirasol Fafco Solar Inc.,1,8018,FL,RyanW,2336,,,,,1976,11254,
205,Empower Energy Solutions,1,224,MA,RyanW,2293,,640,,,1693,8380,
1575,Atek Distribution,1,4664,MN,Guy,2240,,,,,4000,4000,
367,Solcium Solar Llc,1,5621,FL,RyanW,2222,,,,,2662,6500,
281,Solar Generation,1,120,NY,RyanW,2190,,,,,2160,8152,
714,Valley Solar Llc,1,224,MA,RyanW,2125,,140,,,2120,6860,
190,Cod Sales,1,237,TX,Genki,2120,,,50,,677,4042,
206,Ion Solar Pros,1,4984,CT,RyanW,2120,,,,,320,780,
469,Green Brilliance,1,9106,MD,RyanW,2090,,,20,,300,1350,
355,Skyline Solar Llc,1,224,MA,RyanW,2060,,,,,1350,2010,
114,Hudson River Solar,1,120,NY,RyanW,2058,,,,,1736,6804,
1420,"Boss Energy, Llc.",1,1132,SC,RyanW,2047,,,,,1572,4028,
1616,Infinity Solar/Tml,1,5971,OR,Genki,2042,,,100,,1802,8108,
69,Erus Builders,1,8756,AZ,Genki,2041,,,,,3291,11100,
1577,Tge Solar,1,8187,WA,Genki,2028,,,,,1788,7940,
15,Photon Brothers,1,1875,CO,Genki,2025,,,,,33300,71040,
1625,Premier Aesthetix Installation,1,5364,OK,Guy,2020,,,,,300,,
2021,New York Solar Maintenance,3,0,NY,RyanW,1960,10987,,,,,,
1802,Evolution Power Llc,1,8618,FL,RyanW,1953,,,,,2082,10509,
190,Cod Sales,1,236,TX,Genki,1936,,,,,1392,5620,
1963,Level Construction & Roofing L,1,5621,FL,RyanW,1863,,,,,1672,4500,
1186,"Paradise Energy Solutions, Llc",1,8460,OH,Guy,1820,,,,,1780,2500,
67,"Ac/Dc Solar, Llc",1,8018,FL,RyanW,1815,,,,,1675,3950,
398,Hays Electrical,1,3273,TX,Genki,1812,,,,,5640,7260,
2501,Invaleon Technologies Corp,4,0,MA,RyanW,1800,,,,,1500,200,
1682,Revolution Energy Systems,1,6640,IL,Guy,1800,,,,,2000,2000,
850,"Electrical Systems Solutions, ",1,8064,WA,Genki,1780,,,,,1840,5800,
894,Emerald Energy,1,6058,NC,RyanW,1750,,,,,1950,5400,
702,Lumio Hx Inc.,1,237,TX,Genki,1700,,,,,600,2000,
1372,"Nexus Energy Systems, Llc",1,6408,VA,RyanW,1680,,,,,60,1940,
120,Sunpower,1,4984,NY,RyanW,1680,,,,,200,400,
85,Lotus Energy & Solar,1,5621,FL,RyanW,1660,,,,,2212,6100,
42,Solar Maintenance Pros,1,2576,CA,Genki,1625,,,,,,,
246,Bright Home Solar Dba Florida ,1,8018,FL,RyanW,1624,,,,,150,23390,
771,Sun Dial Solar,1,224,NH,RyanW,1620,,,,,2000,5600,
1899,Paic Solar,1,237,TX,Genki,1615,,,,,240,540,
81,Texas Solar Outfitters,1,3273,TX,Genki,1610,,,,,2605,5750,
104,Seal Solar,1,4187,AR,Guy,1600,,,,,3000,4000,
1556,Artificial Grass Turf Co,1,8756,AZ,Genki,1600,,,,,1940,5360,
57,Lumio Hx Inc.,1,8801,WA,Genki,1560,,,,,1560,4640,
2134,Crescent Electric Supply,2,0,IL,Guy,1560,,,,,1500,,
1151,Stilwell Solar Llc,1,8018,FL,RyanW,1534,,,,,1554,3388,
1161,A-Team Consultants Group Llc,1,821,MT,Genki,1518,,,,,1625,5430,
1288,Xero Solar,1,7133,CA,Genki,1515,,,,,1591,4372,
128,Luz Energy Corporation,1,148,NM,Genki,1500,,,,,1400,3000,
2276,Sunvena Solar,2,0,FL,RyanW,1480,1504,,7300,,,,
1255,Evolution Energy,1,1670,NY,RyanW,1480,,,,,1580,4560,
1585,"Acdc Solar, Llc",1,4560,FL,RyanW,1476,,,,,1638,1643,
775,Smart Green Inc,1,224,MA,RyanW,1468,,1,,,1208,3360,
555,Pci Renewables,1,8187,WA,Genki,1463,,,,,1455,4020,
112,Devlin Contracting & Maintenan,1,224,MA,RyanW,1460,,,,,1300,4650,
57,Lumio Hx Inc.,1,5971,WA,Genki,1460,,,,,1460,4380,
774,Plug Pv Llc,1,224,MA,RyanW,1440,,,,,320,5700,
515,Innovative Solar,1,8018,FL,RyanW,1410,,,,,1524,4700,
125,Cleantap Energy,1,4422,ME,RyanW,1406,,20,,,2392,3400,
1331,Dba Custom Pro Roofing And Sol,1,237,TX,Genki,1404,,,,,911,2196,
569,Lippolis Electric,1,1670,NY,RyanW,1400,,,,,1500,4400,
835,Phase Out Electric,1,4984,CT,RyanW,1380,,,,,1380,2800,
36,Green Solutions Of Fl,1,5621,FL,RyanW,1373,,,,,1373,1900,
1273,Malek Service Company,1,3273,TX,Genki,1370,,,,,1220,5186,
58,Photon Bros,1,7605,CA,Genki,1360,,,,,1040,1200,
1646,Lumio Hx Inc,1,8018,FL,RyanW,1360,,,,,1780,3260,
44,Sun-Tec Solar Energy,1,8618,FL,RyanW,1345,,,,,1475,1600,
399,Lumina Solar,1,9106,MD,RyanW,1340,,,,,1380,4720,
137,Big Dog Solar,1,756,ID,Genki,1330,,,,,,,
629,New Prairie Construction,1,6640,IL,Guy,1320,,,,,1226,2800,
72,Invaleon Technologies Corp,1,224,MA,RyanW,1320,,,,,1140,2520,
86,"Lumio Hx, Inc.",1,8018,FL,RyanW,1310,,,,,1670,2900,
837,Fluent Solar,1,6058,NC,RyanW,1306,,,,,1306,5224,
2270,East Coast Metal Roofing,2,0,MA,RyanW,1280,,,7000,,2200,,
214,Sunpower,1,6435,CA,Genki,1280,,,,,1600,7230,
1500,Lumina Solar,1,9106,PA,RyanW,1280,,,,,1500,5000,
1877,Sunnova Energy Corp,1,4984,CT,RyanW,1280,,,,,1740,5740,
859,Zenith Security,1,3273,TX,Genki,1260,,,,,,,
2490,Nys Essential Power*,4,0,NY,RyanW,1260,,,,,1400,2000,
2524,Coastal Solar Mv,4,0,MA,RyanW,1240,,,,,1300,1300,
1180,410 Energy Solutions,1,9106,MD,RyanW,1234,,400,,,448,900,
362,Solar Solution Az Llc,1,8808,AZ,Genki,1233,,,,,1184,200,
1230,Daybreak Install,1,239,OK,Guy,1220,,,,,1220,4340,
345,Starry Solar,1,5364,OK,Guy,1220,,,72,,1425,,
1409,Solar Energy World Llc,1,9106,MD,RyanW,1200,3593,,,,,860,
1482,Ohio Solar Connections,1,5944,OH,Guy,1200,,200,,,800,1000,
1436,Nrg Clean Power Inc,1,1024,CA,Genki,1198,,,,,1144,1490,
101,Lumio Hx Inc.,1,5621,FL,RyanW,1190,,,,,950,2800,
798,Independent Power Systems,1,821,MT,Genki,1188,,80,,,1527,3748,
1739,Nrg Clean Power,1,7492,CA,Genki,1188,,,,,1188,44,
190,Cod Sales,1,239,TX,Genki,1174,184,,,,898,1952,
1746,Prevost Installations,1,237,TX,Genki,1163,,,,,1263,2983,
2511,"Fullers Energy, Llc",4,0,MA,RyanW,1160,,,,,1000,900,
1949,Tml International,1,8064,WA,Genki,1160,,,130,,1350,5445,
1960,Cod Premier Aesthetix Installa,1,5364,OK,Guy,1160,,,,,,,
357,Solar Sme,1,236,PA,RyanW,1154,,,,,1279,4616,
2291,Castle Energy Llc,2,0,PA,RyanW,1140,,,2000,,600,,
2136,Solar Installations By Marcor,2,0,NY,RyanW,1120,4888,,5100,,1200,,
2281,Positive Synergy Llc,2,0,AZ,Genki,1120,,,,,,,
2483,Resne Inc*,4,0,RI,RyanW,1120,,,,,1500,600,
1948,Sun Up Solar,1,4422,ME,RyanW,1120,,,,,1120,3530,
171,Solar Source,1,8618,FL,RyanW,1120,,,,,800,4000,
1614,Astrawatt Solar,1,5364,OK,Guy,1114,,,,,1080,800,
32,Erus Builders,1,1987,TX,Genki,1112,,,,,437,1000,
1820,D&D Solar,1,6640,IL,Guy,1104,,,,,1364,3001,
1432,Revolution,1,8801,WA,Genki,1102,,,,,1087,2129,
73,"Solar Works Energy, Llc",1,148,NM,Genki,1100,,,,,300,9300,
1989,Solar Solutions Of Missouri Ll,3,0,MO,Guy,1100,,,,,,,
1473,Dba Southwest Energy,1,1987,TX,Genki,1095,,,,,1413,17400,
1172,"Paradise Energy Solutions, Llc",1,8460,MD,RyanW,1080,,,,,1160,2000,
2488,Pine Tree Solar Cod,4,0,ME,RyanW,1080,,,,,900,2800,
102,Meraki Solutions,1,8018,FL,RyanW,1080,,,,,500,2700,
83,Cod Sales,1,8018,FL,RyanW,1060,,,,,1919,980,
2151,Solar Energy Solutions,2,0,KY,Guy,1060,,,3900,,1000,,
799,Solar Installation Group (Sig),1,8797,CA,Genki,1040,,,,,3620,500,
1125,"Alliance Roofing, Llc",1,987,IA,Guy,1034,120,,,,990,2280,
926,Ibermex Capital Llc,1,239,TX,Genki,1029,,,,,1009,2600,
530,Axiom 360 Llc,1,7605,CA,Genki,1026,,,,,936,2100,
622,Equisolar,1,5621,FL,RyanW,1018,,,,,994,3900,
2629,Flemingto 12,5,0,NJ,RyanW,1015,,,,,1150,4600,
758,"Sun Services Usa, Llc",1,8756,AZ,Genki,1014,,,,,1334,4016,
329,Solar Energy World,1,8018,FL,RyanW,1012,,,,,1258,6144,
1683,Revolution Solar,1,960,MI,Guy,1010,,,,,1000,2620,
577,J4 Energy Llc,1,224,NH,RyanW,1007,,,,,1007,3061,
2280,Premier Aesthetix Installation,2,0,TX,Genki,1000,,,,,,,
1467,Sunsation Energy Solutions,1,4250,NY,RyanW,1000,,,,,1600,3600,
79,Meraki Installers Llc,1,5621,FL,RyanW,1000,,,,,,3000,
2098,Connectm,1,4560,FL,RyanW,1000,,,,,1600,2400,
257,Jolma Electric,1,4407,WI,Guy,992,,,,,992,1508,
1612,Palmetto Clean Technology,1,4431,MA,RyanW,980,,,,,1120,5200,
495,Cod Account,1,6435,CA,Genki,979,,,,,496,834,
60,Solar Sme,1,236,VA,RyanW,971,,,,,971,3884,
255,Insight Ventures Llc,1,224,MA,RyanW,970,,,,,970,4250,
272,Solcius Llc,1,148,NM,Genki,960,,,,,2000,2000,
307,Sunpower,1,4984,CT,RyanW,960,,,,,760,1500,
1217,Freedom Solar Tx,1,236,NC,RyanW,960,,,,,400,1600,
2454,Vision Solar Llc,4,0,FL,RyanW,960,,,,,2000,3000,
1763,Avvio Solar Cod,1,5364,OK,Guy,960,,,,,940,,
1800,Nitro Dba Revolt,1,5944,WV,RyanW,960,,,,,950,1250,
18,Sunergy Solar Llc,1,4560,FL,RyanW,958,,,,,4769,2075,
1262,"Lumio Hx, Inc",1,756,ID,Genki,940,,,,,980,2460,
1546,Peninsula Solar,1,4664,MI,Guy,940,,,10,,1440,200,
2462,"The Boston Solar Co., Inc.*",4,0,MA,RyanW,920,,,,,1400,2700,
1737,Freedom Solar Power,1,1132,NC,RyanW,914,,,,,700,1000,
173,Sunblue Energy,1,1670,NY,RyanW,905,,,,,925,2605,
129,Southern Solar,1,237,TX,Genki,890,,,,,740,560,
2467,Sundial Solar,4,0,NH,RyanW,880,,,,,1300,1100,
2105,Meraki Solutions,1,1987,TX,Genki,880,,,,,480,3000,
1689,Smart Energy - Shop Acct,1,4391,TX,Genki,876,,,,,836,,
240,Ecoliving Inc Dba Solar Ventur,1,5733,CA,Genki,863,,,,,,,
1305,Nexus Solar,1,6058,NC,RyanW,860,,,,,240,1120,
932,Solar 365,1,239,TX,Genki,850,,,,,735,1920,
2141,Exact Energy Partners Llc,2,0,PA,RyanW,840,27492,,35500,,1700,,
2006,Exact Energy Partners Dba Exac,3,0,PA,RyanW,840,6854,,,,500,,
209,Plug Pv Llc,1,8018,FL,RyanW,840,,,,,880,1320,
18,Sunergy Solar Llc,1,5621,FL,RyanW,820,,,,,180,17850,
99,Vision Solar,1,5621,FL,RyanW,820,,,,,,,
98,Tempo Electric,1,4090,NV,Genki,800,,,,,,,
371,Neal Electric,1,224,NH,RyanW,800,,,,,800,2440,
2453,Vision Solar Llc,4,0,MA,RyanW,800,,,,,,,
987,Lumio Hx Inc,1,5040,CA,Genki,800,,,,,40,2140,
1776,Sun Rite,1,224,MA,RyanW,800,,,,,,,
936,"Positivesynergyllc,Dba Havasu ",1,4090,NV,Genki,800,,,,,,,
2219,Fusion Solar Energy Llc (Sunno,3,0,NJ,RyanW,800,,,,,300,,
1358,Cod Sales,1,148,NM,Genki,793,,10,,,700,500,
1624,Cfl Electric Solutions,1,5621,FL,RyanW,790,,,,,330,,
817,Professional Electrical Servic,1,5621,FL,RyanW,782,,,,,800,,
906,Kingdom Solar,1,8797,CA,Genki,780,,,,,770,,
185,Pm & M Elecric Dba Titan Solar,1,1987,TX,Genki,780,,,,,,,
2621,Valley Strea,5,0,NY,RyanW,760,,,,,,2000,
1468,Dba Omicron Solutions,1,1987,TX,Genki,756,,,,,815,16200,
1304,Lumio Hx Inc.,1,8756,AZ,Genki,752,,,,,590,2326,
118,Pine Tree Solar,1,4422,ME,RyanW,740,,,,,1050,1100,
1646,Lumio Hx Inc,1,5621,FL,RyanW,740,,,,,2965,3840,
2533,Ace Solar*,4,0,MA,RyanW,740,,,,,400,500,
260,Positive Solar,1,8756,AZ,Genki,738,,,,,1562,4565,
1744,Freedom Solar Power,1,1875,CO,Genki,733,,,,,15820,26720,
987,Lumio Hx Inc,1,7133,CA,Genki,731,,,,,180,980,
1792,"Solq, Llc",1,4407,WI,Guy,730,,,,,758,1756,
106,Solcius,1,1987,TX,Genki,720,,,,,1100,2600,
259,Northeast Solar Dba Revoluson,1,224,MA,RyanW,720,,,,,400,25500,
171,Solar Source,1,8018,FL,RyanW,720,,,,,610,3300,
608,816 Solar Pros,1,3584,KS,Guy,718,,,,,648,4500,
562,Cod Sales,1,8801,WA,Genki,700,,,,,200,600,
1418,Green Solar Enterprises Dba Gh,1,5944,PA,RyanW,695,,,,,767,1660,
1235,Sunnova Energy Corporation,1,236,TX,Genki,690,,,,,690,2760,
247,Go Solar Power Llc,1,4560,FL,RyanW,681,,,644,,678,2240,
52,All American Solar Llc,1,5621,FL,RyanW,676,,,,,460,1400,
372,Solar Sage,1,5621,FL,RyanW,660,,,,,712,,
467,Trinity Solar,1,4984,MA,RyanW,660,,,,,360,1440,
702,Lumio Hx Inc.,1,3273,TX,Genki,660,,,,,,,
1661,Skyline Solar,1,4984,CT,RyanW,660,,,,,520,4420,
105,Solar Sme,1,236,MD,RyanW,645,,,,,645,2580,
685,Cod-The Solar Exchange,1,8756,AZ,Genki,640,,,,,240,,
2262,Empower Ces Llc,2,0,NY,RyanW,640,,,1000,,3000,,
1392,Clearwater - Ray,1,8618,FL,RyanW,640,,,,,690,1500,
1714,The Solar Exchange,1,8756,AZ,Genki,640,,,,,,,
1753,Freedom Solar Power,1,1132,VA,RyanW,640,,,,,300,,
266,Eco Logical Energy Systems,1,1132,VA,RyanW,626,,,,,450,2568,
1733,Sunnova Energy Corporation,1,4431,MA,RyanW,624,,,,,860,2060,
308,Devlin Contracting & Maintenan,1,224,NH,RyanW,620,,,,,620,2800,
50,8m Solar,1,6058,NC,RyanW,614,,,,,644,2456,
712,G1:3solar,1,5364,OK,Guy,612,,,,,551,,
1237,Optimus Solar,1,5621,FL,RyanW,612,,,,,242,100,
1579,Enlight.energy,1,8018,FL,RyanW,610,,,,,610,1800,
1998,Velocity Energy & Home Solutio,3,0,NJ,RyanW,600,16699,,,,,,
294,Sustainable Revolution Dba Sun,1,8808,AZ,Genki,600,,,,,860,1600,
898,Lumio Hx Inc.,1,5971,OR,Genki,600,,,,,600,1602,
635,"Kapital Electric, Inc",1,4950,IL,Guy,600,,,,,800,1300,
651,Pioneer Solar,1,6552,CA,Genki,600,,,,,200,300,
2623,Ocean,5,0,NJ,RyanW,600,,,,,,,
808,Jordan Solar,1,4639,MT,Genki,600,,,,,600,,
191,Cod Solar Acct Only,1,7605,CA,Genki,596,,,,,715,1446,
1845,New Day Energy,1,4431,MA,RyanW,592,,,,,792,2350,
1276,All Energy,1,4407,WI,Guy,589,,,,,769,1761,
129,Southern Solar,1,3273,TX,Genki,584,,,,,64,1516,
730,"Fresh Coast Solar, Llc",1,4950,IL,Guy,580,,40,,,1200,2500,
1999,Power Energy Solutions,3,0,NJ,RyanW,580,,,,,400,,
1691,Erus Energy,1,8756,AZ,Genki,573,,,,,1136,4677,
515,Innovative Solar,1,8618,FL,RyanW,570,,,,,640,1700,
881,Just Click Solar,1,2576,CA,Genki,562,,,,,,820,
1996,Exact Solar Dba Flowermark Llc,3,0,PA,RyanW,560,2500,,,,,,
716,American Solar Repair,1,9106,NY,RyanW,560,36,,,,500,600,
1988,Over The Top Solar,3,0,NJ,RyanW,560,,100,,,200,,
899,Our World Energy,1,148,NM,Genki,560,,,,,600,1000,
1460,Apex Energy Tek,1,120,NY,RyanW,560,,,,,1060,2180,
83,Cod Sales,1,5888,FL,RyanW,560,,,,,462,200,
1337,Erus Builders Llc Dba Erus Ene,1,8808,AZ,Genki,556,,,,,230,680,
30,Energy Solutions Direct,1,8018,FL,RyanW,541,,,,,247,1000,
1646,Lumio Hx Inc,1,4560,FL,RyanW,540,,,,,660,3344,
1518,Evolution Power Dba Jar Solar,1,5621,FL,RyanW,537,,,,,541,1750,
675,Solar Energy World,1,5887,NJ,RyanW,534,80612,,,200,,650,
2487,Pro Star Energy Llc*,4,0,MA,RyanW,520,,,,,,,
2517,Emes Solar Inc,4,0,NY,RyanW,520,,,,,2300,1500,
2458,Venture Home Solar Llc*,4,0,DE,RyanW,520,,,,,,,
602,Sustainable Lighting Solutions,1,1132,SC,RyanW,520,,,,,560,2100,
1335,Sustainable Lighting Solutions,1,1132,NC,RyanW,520,,,,,560,1400,
222,United Better Homes,1,224,MA,RyanW,520,,,,,520,33000,
172,Solcius,1,8756,AZ,Genki,520,,,,,200,600,
1225,"Hall Electrical Systems, Inc",1,8018,FL,RyanW,517,,,,,525,1070,
2052,The Solar Resource,1,1154,OH,Guy,510,,,,,430,1260,
769,"Rethink Electric, Llc.",1,1045,IL,Guy,500,,,,,,,
647,Cod Sales,1,4950,IL,Guy,500,,,,,,900,
93,Solar Specialists Inc,1,8018,FL,RyanW,500,,,,,240,3910,
190,Cod Sales,1,4391,TX,Genki,500,,,,,550,,
1234,Palmetto Clean Technologies,1,5944,PA,RyanW,500,,,,,1000,1500,
2150,Empowered Energy Systems,2,0,CO,Genki,500,,,1500,,500,,
2499,J4 Energy Solutions,4,0,NH,RyanW,500,,,,,700,1600,
1152,Sunrise Solar Solutions,1,1670,NY,RyanW,500,,,,,500,2000,
1078,"Solar Gain, Inc",1,8756,CA,Genki,500,,,,,,3000,
867,Quest Solar -Quest Home Improv,1,1670,NJ,RyanW,482,,,,,482,1446,
208,Nw Electric And Solar,1,8064,WA,Genki,480,,40,80,,90,1980,
80,Solarwise Energy Solutions,1,8018,FL,RyanW,480,,,,,440,2000,
2457,Venture Home Solar Llc*,4,0,MA,RyanW,480,,,,,,,
2455,Vision Solar Llc,4,0,CT,RyanW,480,,,,,,1000,
2498,Jbi Solar*,4,0,NY,RyanW,480,,,,,500,2100,
1217,Freedom Solar Tx,1,1132,NC,RyanW,480,,,,,500,1600,
1716,Cod-Infinity Solar,1,8756,AZ,Genki,480,,,,,360,500,
2010,Vision Solar,3,0,NJ,RyanW,480,,,,,,,
1882,[Cod] Nova Solar,1,6408,VA,RyanW,480,,,,,,,
687,Solar Specialist Inc,1,5621,FL,RyanW,475,,,,,15,5980,
1046,Synergy Power,1,5040,CA,Genki,468,,,,,332,2040,
1434,Brightway Energy Llc,1,224,MA,RyanW,466,,,,,466,1584,
428,Sunpower Fl,1,5621,FL,RyanW,462,,,,,260,1500,
1300,365 Solar Energy,1,5944,PA,RyanW,461,,,,,140,400,
2399,Ecoloop Construction Llp,1,224,MA,RyanW,460,,290,,,460,1800,
2469,Summit Solar Solutions Llc,4,0,NH,RyanW,460,,,,,600,1100,
