Contractor_Name,State,RT_POS_Customer,Qtrly_Avg_Kw,Qtrly_Avg_PC
Electricraft,CA,,23.1119942307692,3.69275376923077
Revco Solar Engineering Inc,CA,,66.1041680833333,7.6641775
Alvarez Solar Builders,CA,,10.0374904,1.763479
Eflow Solar Energy,CA,,20.0053389090909,2.78903536363636
Slingshot Power,CA,,55.424812,8.063312
Clout Solar,CA,,42.413762,2.070903
North County Fence,CA,,17.2312744285714,1.62087942857143
Alpine Electric Power Inc,CA,,12.3058115454545,1.67835218181818
Everyday Energy Solar Solution,CA,,78.449547875,10.044263125
Solarscape Artistry,CA,,58.0559135,6.27434325
True Renewable Energy,CA,,17.050102,3.91412166666667
Mr. Roofing,CA,,21.5748894615385,4.30808592307692
MPE Solar Carports Inc,CA,,97.4974956363636,11.0339915454545
Aeterna Energy LLC,CA,,11.6319504285714,1.331165
Solar Electrical Plus,CA,,13.9106803333333,2.05602566666667
Ocal,CA,,20.626779,2.95238458333333
Calpro Solar,CA,,22.83801975,3.24955725
Brady Energy,CA,,10.35181575,1.46290925
Offline Solar,CA,,20.060917,3.05381175
Alpha Solar,CA,,14.7741344545455,2.33205909090909
RX Solar Inc,CA,TRUE,14.92905925,2.572158
Green Collar Electric,CA,,17.05518825,2.1055225
Sunsolar Technology,CA,TRUE,13.0060895,2.40337075
"San Diego Solar Install, Inc",CA,,41.86563,7.12771607692308
Solink Energy,CA,,24.8948885,4.11949325
Crest Electric,CA,,20.1005336666667,2.06447055555556
Lennon Electric,CA,,36.06990025,4.80410741666667
All Save Energy,CA,,34.18650525,3.3592605
Eco Electrical Systems,CA,,16.142274,2.4834194
Sawmill Solar Electric,CA,,14.3633536666667,1.562812
Kapono Corporation,CA,,31.6867488,4.3420352
California Solar Installers,CA,,243.504477,34.8020911666667
Lemondrop Solar,CA,TRUE,225.398028714286,27.1539134285714
Living Green,CA,,35.2343835,3.68591175
Meco Electric,CA,,17.007366,3.13326766666667
Crown G Electric,CA,,11.34207975,2.0869755
Alex Redin Solar,CA,,23.5080433333333,3.153544
Coronel Solar,CA,,22.5392543,3.528708
California General Power,CA,,10.6141113333333,1.72799416666667
Simon G Electric,CA,,13.0920493333333,2.408458
Ers Electrical & Solar,CA,,9.993743125,1.809809875
Mynt Construction Services,CA,,13.179984,2.40651766666667
Litvinov Andrey,CA,,49.41323725,9.1022845
Christian Roofing Inc,CA,,18.7006238461538,3.412891
Fisher Electric,CA,,13.7160813636364,2.07177709090909
Consumer Plus Solar,CA,,15.4854601428571,2.43363471428571
JC Energy,CA,,26.5986594285714,3.18239042857143
Roam Solar,CA,,12.9142924,2.2482736
Coastside Renewable Energy LLC,CA,,14.3600964,2.661726
Lunar Energy Services LLC,CA,,39.02177,7.190891
Pacific Solar and Wind,CA,,16.2880808,2.0557504
Parada Inc Dba Ovc Services,CA,,32.1978465,3.612533
All Valley Solar,CA,,20.1809185,3.16288233333333
Sunny Dwellings Inc.,CA,,12.2165051666667,1.89461283333333
Energy Shield Storage Inc,CA,,38.688812,3.150761
Sunfyre Electric,CA,,11.07611975,2.0875455
Adar Electric,CA,,14.60322075,1.55200025
Sarita Solar Inc,CA,,13.3894708888889,4.24382266666667
Apex Electric,CA,,12.8303016666667,1.46355433333333
Alpine Electric,CA,,21.0145554,1.658879
Socal Solar Power Inc,CA,,12.7264536666667,1.72822933333333
K&D Electric,CA,,19.4882442727273,2.79294254545455
Carrillo Labrada Construction and Solar,CA,,11.1716048571429,2.04090442857143
Your Power Inc.,CA,,32.9923430833333,4.55426283333333
Aaa Steiner Solar Service,CA,,10.2021806666667,1.49976716666667
D L C Builders Inc,CA,,56.2311489,6.141698
Team Allstar Construction,CA,,26.6784429,3.3467316
Treeium,CA,,83.2326030909091,10.1140900909091
Marks Solar,CA,,20.5689639090909,3.03996727272727
Acosta and Daughters LLC,CA,,13.173543,1.175356
Coastside Clean Energy,CA,,18.2527313333333,2.75133466666667
Competitive Choice Solar,CA,,12.3173123333333,1.76163033333333
Colossus Energy,CA,,7.85706455555556,1.14059966666667
Parco Solar,CA,,18.409379,3.126988
"MEI Renewables, Inc.",CA,,15.600634,2.09163366666667
Sac Town Electric,CA,,12.1999556666667,4.108733
Funderburk Construction Inc,CA,,30.7258301666667,5.16048708333333
Sunny Solar Power,CA,,12.8899381,1.9562877
Advanced Solar,CA,,66.9293756666667,9.28640641666667
Precision Electric,CA,,15.7999088,1.6501894
Independence Construction Inc,CA,,12.1510556666667,1.363652
Swg Solar Energy,CA,,11.7851411818182,2.34057863636364
Fulfill Power Inc,CA,,18.2199005,3.1392695
Aria Solar LLC,CA,,21.7325312727273,2.43939990909091
Omni Energy,CA,,36.422429,2.086957
PV World Tech,CA,,10.73480375,1.672524
Badass Energy Inc,CA,,13.7384255,2.33176325
Santa Barbara Electrical Group,CA,,42.7986726363636,6.23281309090909
Safetech Construction Inc,CA,,13.934209375,2.196168625
Brea Roofing,CA,,17.9963319090909,2.05188809090909
JPC Development Inc,CA,,25.1558743,3.4052444
Solar Panel Care & Repair LLC,CA,,15.2703362,1.8348801
Noyo Electric and Solar,CA,,10.6279655,1.971824
Loreto Electric Inc,CA,,14.4798195,1.71873616666667
Ross Power Solutions,CA,,10.808618,1.288162875
Kuubix Energy Inc,CA,TRUE,1402.82817933333,190.496267416667
Tailored Electric,CA,,27.8677618571429,2.06162542857143
Gse Solar Systems,CA,,25.7838026,3.2378162
Alco Building Solutions,CA,,12.6533536,2.2537378
MNM Renewables,CA,,11.8279133333333,2.40293133333333
Timo Solar,CA,,11.824397,1.69940066666667
Ion Solar,CA,TRUE,19.5348882222222,2.63359677777778
Vortex Electric LLC,CA,,7.326193,1.550413625
Churner Electric Inc,CA,,9.2012038,1.8669798
American Solar Power,CA,,27.7976255,3.2829367
NJOORD Inc.,CA,,10.8910245714286,2.33739385714286
Green World Inc,CA,,17.240788,2.059921
Stockmans Automation,CA,,14.6746673333333,1.04441333333333
Mccormicks Electrical,CA,,18.9556766363636,2.412789
Bluesky Energy Inc,CA,TRUE,31.5782058333333,4.56492066666667
Huffman Solar,CA,,10.9670315,2.43060216666667
Zero Home Construction Inc,CA,,10.542564,1.295758
California Energy Services,CA,,11.1865986666667,1.404789
Global HVAC and Construction,CA,,13.9077525,1.275269
J I Electric,CA,TRUE,72.7157896,8.8292494
Earth Star Electric,CA,,9.0255588,1.4538366
Green Rev Energy,CA,,34.6889828333333,4.00067058333333
Justin Gayton,CA,,14.2524435833333,2.30128666666667
Evnation LLC,CA,,33.79994,1.036736
Dura-Foam Inc,CA,,21.1242546,3.7904714
Option One Solar,CA,,33.741508,4.115218
Atech Construction Inc,CA,,26.3224907777778,3.19248544444445
M S M A Global Construction Inc,CA,,12.586426,2.31760825
Affordable Electric,CA,,33.396034,2.55716
EMBR Home,CA,,33.188683,4.099542
Discount Solar Center,CA,TRUE,17.1470624,1.9194087
New Era Electric LLC,CA,,9.43691866666667,2.599078
Halvorsen Solar Service,CA,,10.8491165,2.4740337
MB Building Corp,CA,,25.4355871666667,3.04987925
Triple M Homes Dba Kp Solar Stream,CA,,63.8264535833334,8.25304058333333
Clean Point Solar,CA,,8.6453708,1.4378045
Arc Energy,CA,,16.372237,1.619341
"Synergy 768, Inc.",CA,,62.6460071666667,9.668258
K Urban Builders Inc,CA,,9.57280325,1.5543715
Solar Pros,CA,TRUE,52.0598844166667,5.327928
GB Electric Inc,CA,,39.389301,3.09688275
Powerhouse Solar,CA,,31.3304098,3.6465345
Empire Power Solutions,CA,,16.0130295,2.0683025
Alden Electric Company,CA,,16.6723156666667,1.74566033333333
Endelos Energy,CA,,31.769343,2.032
M & S Builders,CA,,12.906536,2.55520333333333
Dynamic Home Solutions,CA,,38.4445283333333,3.72001755555556
ROI Solar Power,CA,,14.1370541111111,2.15366255555556
Green Power Pros,CA,,56.4963528181818,8.51341990909091
Precision Remodeling,CA,,12.80232025,1.28938375
"S365, Inc.",CA,,26.132963375,3.467689375
Jensen Electric Solutions,CA,,15.6069605,1.540581
Nippon Energy,CA,,43.167558,5.26008941666667
Powercore Solar,CA,,10.370699,1.11070633333333
Brm Power,CA,,46.572279,6.0779437
Victory Solar,CA,TRUE,8.74700525,1.5298465
Direct Current Electric,CA,,55.1113195454546,5.89305445454546
Western Solar,CA,,15.4000445,2.0634635
Sol Power Energy,CA,,30.610899,1.016461
PBCD Inc,CA,,22.932808,2.385675
Greenwave Electric Inc,CA,,30.0050405454545,6.08746109090909
Sunwell Solar Company,CA,,7.3966586,1.2463982
Southern California West Coast Electric,CA,,20.6767873333333,2.03594166666667
Precision Solar,CA,TRUE,18.1225138,2.5808521
Climate and Energy,CA,,81.3830761818182,10.3889098181818
Amps Electric Ac Dc Inc,CA,,19.4435935555556,1.81992444444444
Greeenlancer,CA,,11.15114525,1.03505475
Chad Long Solar,CA,,15.1688441666667,1.81442333333333
Soorya Unlimited,CA,,19.4224975,2.137910625
Ivans Electric Inc,CA,,10.043406125,1.932074375
Ca Sunrise Construction,CA,,23.2131556666667,4.153603
Watson Electrical Solutions,CA,,14.648229,1.168774
Mohler Solar,CA,,23.7117279090909,2.43824436363636
Solar Rite,CA,,33.4498982727273,3.82129754545455
Cal Sun Construction,CA,,141.1803647,16.8790885
Norcal Solar Services,CA,,9.02017775,1.652936625
 Spartan Construction,CA,,225.9382476,29.9604081
Reed Construction,CA,,23.7210866666667,1.92172166666667
First Solar And Electric Inc,CA,,14.440165,1.0229475
Will Power Solar LLC,CA,,12.8459815,2.575988625
Watsons Charging Stations and Electric,CA,,14.386429,1.5450265
Funkhouser Electric Inc,CA,,26.5323315454546,3.36760227272727
Superior Solar Systems LLC,CA,TRUE,7.0378182,1.3698022
Sunpath Power Electric,CA,,16.5657107777778,2.40518555555556
Invisiblesun Energy Inc,CA,,11.1106284,1.845072
Big Power Solar,CA,,9.0649164,1.6720652
W.G. Contracting Inc,CA,,27.1295346363636,3.28216509090909
Elight Electric,CA,,12.891269,2.39811855555556
Effective Solar Inc,CA,,13.55175875,2.56360475
California Energy Builders Inc,CA,,13.6699644444444,2.51887011111111
M D H Builders,CA,,9.39791266666667,1.730116
ZZK Solar,CA,,28.137497,2.049917
Beach Cities Solar,CA,,18.776761,2.33405990909091
State Wide Electric Inc,CA,,49.4450268,6.5276312
AHSolar Pro Solutions,CA,,9.326398,1.70693
Res Electric,CA,,6.73080325,1.477419625
California Construction & Roofing Inc,CA,,10.1444956666667,3.12857833333333
Sunguide Solar Inc,CA,,31.8899535555556,3.38763366666667
E Fitzgerald Inc,CA,,9.616042625,1.42252325
Motive Energy,CA,,41.2335690833333,4.8276165
Bober Construction Inc,CA,,18.543612,1.77415925
Habitat For Humanity,CA,,22.8498666666667,4.68734977777778
"Z and H Associates, Inc.",CA,,12.2222784285714,1.20412214285714
Roof King,CA,,27.095332875,3.745255875
Sun Pirate,CA,,27.7963972,3.8893198
M V M Construction Inc,CA,,25.098076375,2.687050375
Joseph Trombino,CA,,13.7514225,1.531354
Solarix Systems,CA,,15.3490923333333,1.74248466666667
George Vasila Electrical,CA,,12.411257,1.4473258
Nonna Homes Adu And Construction,CA,,13.6668225,2.556071
American Home Improvement Inc,CA,,29.3218079090909,4.18236363636364
Haskin Mechanical Services,CA,,12.7131305714286,2.06078157142857
Residential Solar Power Pros Inc,CA,,98.4736331428572,13.0826667142857
"Coastal Home Improvement, Inc",CA,,19.81321725,2.84124991666667
Suncore Solar,CA,,13.5641195,1.7854045
Mhd Studio,CA,,25.1500046,3.0943293
Adams Solar Electrical and Electric,CA,,24.9434044,3.053082
Oasis Air & Solar,CA,,49.9731151666667,7.11916658333333
Suretysun - Grand Openings Home Improvem,CA,,17.466604,2.26991475
RePower,CA,,55.4749526666667,6.42906925
Stan Van Mierlo Builders,CA,,40.0206569090909,3.49251918181818
Travis Robson Construction,CA,,27.0951660909091,4.60162354545455
Black Moon Solar Inc,CA,,27.6276521818182,3.466596
Direct Electric Company,CA,,17.008013,2.62619172727273
V'S Solar Enterprise LLC,CA,,50.6323196,6.1658035
Evergreen Solar and Home Battery Inc,CA,,20.5530623333333,3.431461
Multitaskr Solar,CA,,33.1112074285714,5.46810842857143
Legends Renewables Inc,CA,,21.0772125,1.5311485
Solar Revolution,CA,,13.05843975,2.408315375
JR Electric,CA,,26.373626,3.187662
BPI,CA,TRUE,13.3082628,1.5917458
Design N Power,CA,,7.97858475,1.30418475
Brandt Construction,CA,,16.4022197142857,2.17687785714286
Kukahiko Inc,CA,,13.9906732857143,1.46187842857143
Amgreen Solutions Inc,CA,,53.4969362727273,6.68263172727273
Prestige Electric,CA,,13.002036,1.5675195
Energy Pro (CA),CA,,9.27637014285714,1.768831
Liberty Bay Solar,CA,,14.7967368181818,2.21554227272727
Solar Central Inc,CA,,59.3646473,5.659044
Peak Power USA,CA,TRUE,248.054883636364,28.6756959090909
Solar Power and Electrical Services Inc,CA,,8.55946966666667,1.387991
Equinox Energy LLC,CA,,14.1591216,1.4333058
Semper Fidelis Construction,CA,,33.6593608,3.4483973
Genesis Electrical,CA,,12.8133515,2.0820745
Eco Home Builders,CA,,7.26179522222222,1.25805022222222
Lone Peak Energy Llc,CA,,25.584685,3.046915
Energy Equity Dba North Coast Solar,CA,TRUE,18.1790850909091,3.24336863636364
Green 360 Solutions,CA,,12.765701,1.5702225
Trapsun Solar,CA,,18.17100925,2.71379
Solar Quote,CA,TRUE,13.450451,1.38406466666667
Clean Earth Builders,CA,,24.7902621818182,3.34777127272727
Sunvantage Solar,CA,TRUE,58.6006642857143,5.90640042857143
Sunnycal Solar Inc,CA,,28.5270874444444,3.36642988888889
Lotta Electric Inc,CA,,11.0726266666667,1.94645266666667
Lion Builders Inc,CA,,35.29906475,1.7751095
Golden Gate Electric,CA,,32.3411016666667,3.77975144444445
Alderete Solar,CA,,12.543991,1.567701
Wiresmart,CA,,23.8775345,2.8900984
SolHome,CA,,11.357002,1.2790365
Robert'S Solar,CA,,19.8857554166667,3.89013125
Olive Tech Solution,CA,,11.60305325,1.20880825
ADD Solar,CA,,12.5101325,1.788050625
San Marino Solar Electric Inc,CA,,11.56334075,1.79609175
A C & R Services Heating and Cooling,CA,,9.32364271428571,1.52977885714286
Castlerock Development,CA,,11.591637,1.387236
Smart Home,CA,,10.85773925,1.4437315
Merrill Solar Solutions LLC,CA,,14.9385575,1.29621075
JCJ Electric Works,CA,,8.17239766666667,1.38575366666667
Efficient Energy Consultants Inc.,CA,,13.5338069090909,1.59420654545455
Master Construction,CA,,14.947449,2.0873175
Earthbound Electric Llc,CA,,12.0846685,1.550134
Lts Solar Energy,CA,,20.03571175,1.539882625
Humboldt Solar,CA,,12.69905,2.1428405
Green Guy Power,CA,,35.4489821428571,3.419763
Gubrud's Electrical Contracting Inc,CA,,9.5911754,1.215158
I E Innovations Inc,CA,,14.717976,1.368015
Borders Electric LLC,CA,,14.6791246,1.7013164
Danlin Solar,CA,,11.4877076666667,1.37950466666667
Tag Construction Services,CA,,24.73580475,4.12147925
Ortega Construction,CA,,16.7933592222222,2.798746
Van Lund Construction Inc,CA,,19.7624795555556,1.92634011111111
ING Electric Inc,CA,,23.924256,3.140404
Stone Electric Co,CA,,17.019913,1.8111715
Roberts Electric Inc,CA,,5.9560315,1.55987125
Fortis Tfc Inc,CA,,11.9112465,1.9180855
Ck Electric,CA,,39.9650782857143,6.14933514285714
Sunforce Energy Solutions,CA,,50.7239515,10.7361923
CB Power Inc,CA,,11.8603155,1.5545955
Sunlife Residential Contracting 1 Inc,CA,,13.18216325,1.0340225
Aardema Electric & Construction Cor,CA,,15.5080066,2.0656353
Precision Technologies,CA,TRUE,9.1920665,1.27121025
R A Electric,CA,,9.4205445,2.0677555
Associated Community Solar Sciences Corp,CA,,12.5502490909091,1.77242545454545
Sabato Electric & Sun Wave Solar,CA,,12.295605,1.68689345454545
Spectrum Energy Development Inc.,CA,TRUE,20.675338,1.6718735
Solar Cruz,CA,,5.987704,1.0338335
Pride Electric,CA,,18.8362613636364,2.14529663636364
Gomaxxx Inc.,CA,,28.2297267,3.8532673
R C A Electric Inc,CA,,14.1371467777778,1.83611155555556
Nopec Inc,CA,,30.03326,4.55488533333333
Solar One Service Pros LLC,CA,,27.957498,2.38841533333333
Thor Electric Services Inc.,CA,,22.924543,1.029815
Watts Up Electric LLC,CA,,7.08740366666667,1.72207333333333
"Oc Solar Panels, LLC",CA,,15.028083,2.607641
Energy Plus (CA),CA,,13.6560528,2.1565023
Green Electric Solar Solutions,CA,TRUE,8.20360666666667,1.483937
Hampsten Electric Inc,CA,,11.1848721111111,2.04796277777778
High End Power,CA,,9.8734455,1.819163
Imperial Solar Inc.,CA,TRUE,14.8398581111111,2.73186177777778
Wechsler Custom Homes,CA,,10.58506,2.03966233333333
M I T Electrical Installations,CA,,12.3559266,2.2746858
Jaeger Solar Electric,CA,,11.1231785555556,1.70570777777778
Aurora Energy Corp,CA,,10.2826398333333,1.89375866666667
Sun Temple Solar,CA,,22.470876,2.072906
Class A Elec Inc,CA,,11.2150076666667,2.06422833333333
Energy Solutions Heating Air & Solar Inc,CA,,10.2950472857143,1.878894
Final Phase Energy LLC,CA,,11.5623545,1.8568385
Vince Sigal Elect,CA,,22.1590305555556,2.54377411111111
Blue West Electric Inc,CA,,29.6089605,4.52177975
Delta Solar Electric,CA,,36.1274946363636,3.93690772727273
Powergrid Inc Dba Rancho Electric,CA,,10.2909027142857,1.20625714285714
Tezca Inc,CA,,10.977518,1.5728835
Asi Heating & Air,CA,,56.8546677,7.8249109
Suntrek Solar Industries,CA,,12.1569194,1.4566456
Raven Custom Homes,CA,,11.0213053333333,1.53874166666667
Lawrence Electrical Contracting,CA,,9.906068375,1.810735375
Craft Builders Construction,CA,,17.57572075,2.046139125
Star Energy Holdings,CA,TRUE,35.2248831428572,4.86016742857143
Supreme Air Systems,CA,,18.2696406666667,1.02045066666667
HT Electrical,CA,,9.055447,1.38132866666667
Staten Solar,CA,,16.721565,1.76341836363636
Duncan Electric,CA,,8.11025116666667,1.42429033333333
Collin Morey Construction,CA,,20.7563093,2.1660695
G A Snowden Electrical Services,CA,,12.0076251428571,1.90683085714286
Sass Electric,CA,,16.6731625,1.5411235
G N A Electric Inc,CA,,12.9375513333333,1.36792566666667
Kane Bros Electric LLC,CA,,5.8988064,1.4920748
Progressive Energy Solutions,CA,,20.7168448333333,2.028821
"Eastern Energy Systems, Inc.",CA,,11.566951,2.598702
Redhill Electric Inc,CA,,21.8756675454545,2.14157672727273
Light Ray Electric,CA,,23.036268,2.251298
Murrieta Solar,CA,,21.5903694,2.2365036
California Solar Partners,CA,,9.82706433333333,1.57816466666667
Rc Solar,CA,,11.2010247142857,1.60586314285714
Townsend Solar & Poolsction,CA,,21.41300975,2.407600625
Booth Electric,CA,,10.6706326666667,1.00919
B.Henry's Quality Electric & Solar,CA,,12.9692535,1.70885925
Omega Electric,CA,,20.830871,1.046801
B R M Inc,CA,TRUE,30.1899373,2.896378
Solar Century,CA,,20.6719361111111,2.792978
Solar Motion,CA,TRUE,16.6313661111111,2.51936555555556
Cornerstone Construction & Roofing,CA,,20.0070425,2.700688
Gosolarpros Dba Gsp Power,CA,,15.1290287272727,2.27868709090909
Gusar Electric Inc,CA,,10.0983831666667,1.447821
Modernize Construction,CA,,53.1163645555556,5.99753288888889
JK Solar,CA,,9.79973642857143,1.16003542857143
Youvee Solar,CA,,20.6516398181818,2.53736818181818
Hans Energy Systems,CA,,24.8674711111111,3.20740588888889
Solar Plus LLC,CA,TRUE,8.68534433333333,1.37252866666667
Pro Power Solution LLC,CA,,23.659157,2.0749695
Allied Solar and Electric,CA,,17.96492,1.88447533333333
Nlitn Energy Solutions,CA,,20.352544,4.172837
Jerald Construction,CA,,7.75416736363636,1.66394909090909
Mana Design Build Inc Cslb,CA,,20.339182,1.029487
Bonney Plumbing LLC,CA,,8.985679,1.66463333333333
Daniel Ford Modisette,CA,,7.802895,1.35837966666667
BZM Electric,CA,,6.9926186,1.2470198
Madison Electric,CA,,9.36667575,1.03179825
Pioneer Solar Services,CA,,131.6354573,16.7994066
RAD Electric,CA,,11.7309576666667,2.066913
Talon Energy Solutions,CA,,6.687909,1.23716
"Lotus Energy, Inc.",CA,,14.4668457,1.7978248
Jerry Kutumian Construction,CA,,19.824333,1.032609
Patriot'S Electric,CA,,7.74019111111111,1.36665233333333
Renavolt Inc,CA,,8.44024975,1.29260675
J C Electric Co,CA,,14.9458146,2.9659943
All Starr Electric And Solar,CA,,6.56305466666667,1.05536033333333
Larsun LLC,CA,TRUE,299.897494454546,42.8108002727273
Xnergy,CA,,35.2083637142857,3.24454214285714
Martin Electric & Solar Inc,CA,,7.503531,1.2323828
REM Electric,CA,,9.55456183333333,1.18692033333333
Day Star Solar,CA,,34.5723020833333,5.0182075
Valley Electric Inc,CA,,19.399162,1.029412
Green Sun LLC,CA,,8.98964175,1.28651625
Prime Electric,CA,,9.6036575,1.6780875
Nutech Alternative Energy,CA,,19.20124,1.256792
Helios,CA,,19.200557,2.183983
Pacific Electric,CA,,9.053958,1.211507
Eco Force Electric Inc,CA,,44.0231906666667,5.60408383333333
Channel Islands Electric,CA,,20.2701434285714,3.35785242857143
Sunup Solar Systems Inc,CA,,6.359213,1.37891133333333
Sundance Solar,CA,,8.06158028571429,1.31053771428571
Sunshine Energy,CA,,33.1197506,3.856264
Valley A-1 Electric,CA,,12.75317825,1.01855325
Applied Building Science,CA,,8.982553375,1.4419225
Hutchinson Construction Inc,CA,,11.4679081666667,1.8970865
Oxford Intelligent Energy,CA,,12.2632046666667,1.457731
Green Realities,CA,,9.173191,1.029695
2G's Solar Electric,CA,,9.96233157142857,1.31639828571429
"Hodne Construction, Inc.",CA,,12.899493,1.02706
Tdr Enterprise,CA,,18.697937,1.274128
E2 Construction,CA,,11.6655097,1.7414583
"Renewable Technologies, Inc.",CA,,20.699777625,2.416695375
Freedom Solar Energy Inc.,CA,TRUE,12.6284982857143,1.47863057142857
Master Electric Corporation,CA,,8.6303062,1.0136668
Us Green Solar,CA,TRUE,67.4585729,7.0152228
Huhn Electric,CA,,15.5209663333333,1.73280466666667
Energy Builders,CA,,36.1150271,6.2862894
Zenith Solar LLC,CA,,24.091338125,3.347315375
Cam Electric,CA,,10.9602175,1.854013
"Wholly Construction, Inc.",CA,,12.8961236666667,1.96355022222222
Rc Energy Solutions,CA,,17.4603581,2.7829648
Rectify Energy,CA,TRUE,24.48159025,3.93955675
Fk Design And Construction Inc,CA,,18.282411,1.029487
JG contracting,CA,,18.277712,1.210526
Enfield Electric,CA,,18.249198,1.016461
Knitter Contracting Inc,CA,,15.8196005,1.88881291666667
Sonpower Inc,CA,,22.1181911111111,2.96807544444444
"Fresno Sierra Contractors, Inc",CA,,20.3956232222222,3.17067533333333
Sunstrong Construction,CA,,8.0364636,1.4358838
Ryan James Electric Inc,CA,,12.6635885,1.313164
Tri D Associated Builders,CA,,11.475207,1.75356671428571
Bell Electric,CA,,9.29978566666667,1.03335433333333
C & A Electric,CA,,17.996374,1.022684
Youngs Air Conditioning,CA,,15.215005125,2.031657375
Sidewinder Solar,CA,,22.5852314285714,2.51089157142857
Sac Solar,CA,,17.907893,1.256792
Luke Roofing,CA,,15.9067395714286,2.04939942857143
Mauzy Mechanical,CA,,90.70521425,13.649073625
Woodburn Construction,CA,,14.3511623636364,2.249829
Hoffman Electric,CA,,13.2567446666667,1.53481683333333
Palm Solar Construction,CA,,19.1041991428571,2.45566342857143
Alpha Sun Solar Services,CA,,8.81781,1.036416
Connector Electric,CA,,22.2334962,2.6449882
Pro-Amp Electric Inc,CA,,17.001386,1.7046255
American Green Energy,CA,,5.837924,1.03292933333333
Lux Electric Solar Corp,CA,,8.90306416666667,1.20011766666667
Doc Millers Heating and Air,CA,,17.001703,1.5517085
Solion Construction,CA,,17.4761725454546,3.09437609090909
Infinity Electric,CA,,234.769741636364,26.0646281818182
Dickerson Solar Solutions Inc,CA,,18.0408069,2.6895697
Gambero Electrical,CA,,21.2806930909091,3.62987627272727
Phoenix Energy Solutions Inc,CA,,29.35059275,3.746462625
Carrow Construction Co.,CA,,17.211226,1.067308
Yellow Jacket Energy,CA,,4.2964165,1.8126125
Cozy Home Services,CA,,30.8189262,4.7670504
A.M. Shine Electric Inc.,CA,,14.3445507,2.0450042
Lawson Construction Inc,CA,,8.530928,1.568882
Best Solar 4 Less,CA,,8.96026442857143,1.61436742857143
Synergys,CA,,8.5206305,1.5708865
Madjack Energy Solutions,CA,TRUE,6.7367102,1.2402228
Akon Solar,CA,,21.8400135,2.93273075
Greens Electric & Solar Inc Dba West Glare Construction,CA,,9.42697166666667,1.73263966666667
Sen Solar System Corp,CA,,8.4981755,1.570502
Just Installed Now Electric Inc,CA,,9.419775,1.419546
A27 Builders Inc,CA,,16.987907,3.116672
Abrishami Arian Contractor,CA,,8.4928105,1.562678
S & E Partners Inc,CA,,16.974516,3.140404
1St Choice Energy LLC,CA,,14.4052065,2.0530615
Tesoro Homebuilders Inc,CA,,5.65492566666667,2.40981633333333
Vic's Electric Inc,CA,,8.2222435,1.56117175
"Willow Glen Electric, Inc.",CA,,18.7188083333333,3.42834633333333
Green Movement,CA,,5.87567925,1.03655425
Eden Development,CA,,7.49974466666667,1.378226
La Solar Services Inc,CA,,8.4602505,1.5561615
M S C,CA,,8.44541,1.552742
M8 Electrical Contractors,CA,,16.886814,3.102914
G C Electric Service Inc,CA,,16.88048,1.032653
Solar Connection Inc.,CA,TRUE,11.0337737142857,1.46441714285714
Luke Electric Services,CA,,11.0388575,1.026895
Sensible Solar Construction,CA,,13.8858471111111,2.26494444444444
Net Electric,CA,,11.6447773333333,2.06981266666667
Alessandro Electric Inc.,CA,,16.642108,1.308344
C T Electric,CA,,14.359416,1.02966
Lotus Marketing Group LLC Dba Lotus Energy And Solar,CA,TRUE,76.0298807,9.4714397
Owsley Electric,CA,,10.6996604285714,1.40579685714286
Smith Electric Service,CA,TRUE,4.66622425,1.06269175
Heatspotter Inc,CA,,16.1524844444444,1.93791855555556
Hunter Electric,CA,,16.226996,2.063894
Mark Senk Inc,CA,,11.1656805,1.529562
Ees Solar Inc,CA,,14.499758625,2.07757
T A Nguyen Construction,CA,,8.6854662,1.44999
Economic Energy Solutions,CA,,29.520725,4.010861375
NFQ Builder Inc,CA,,13.516325,3.104874
Msma Globalconstruc Tion Inc,CA,,31.3032683333333,4.823316
Polar Solar,CA,,7.13620966666667,1.027293
Sunscout,CA,,66.531186125,7.67081625
W3 Solar,CA,,6.029859,1.32475385714286
Sunelectric,CA,,33.0735942727273,5.48250209090909
Kliewer Construction Inc.,CA,,22.8896075,1.5294255
Edwards Construction,CA,,20.087866,2.113536
David L Swartzlander,CA,,9.9235045,1.3762345
M C E Construction Inc,CA,,13.4208425,1.553583
Sater Electric,CA,,118.078835363636,14.7414562727273
Iconic Construction,CA,,30.764637,3.6716129
Nics Electric,CA,,33.2834557272727,5.07459163636364
Sweitzer Solar Solutions,CA,,27.1507646666667,2.84590455555556
K & D Energy,CA,,15.475502,1.017632
Sunup America,CA,,20.695407,2.4760922
Green Improvements Group Inc,CA,,11.29546075,1.5401145
R L Foy Construction,CA,,6.590583,1.03003475
Ehome Technologies,CA,,15.288588,1.022642
Trident Electric,CA,,15.244471,2.55716
Son Power Industries,CA,,15.16074,3.054895
Collings Construction,CA,,8.037326,1.4581555
GM Rigsby Electric,CA,,5.02275466666667,1.744507
Slevin Electric,CA,,15.06472,1.037037
"Goodpwr, LLC",CA,TRUE,15.056187,4.130155
Charged Up Energy,CA,TRUE,178.8146973,25.587105
Oasis Construction,CA,,6.84562733333333,1.03699933333333
Country Wide Electric,CA,,14.8366,1.024242
North Phase Electric,CA,,7.4999435,1.283479
Harbor Coastal Electric Solar & Power,CA,,9.5010985,1.8472611
