Cust_ID,Customer,Dist_Code,PC #,State,Rep,MINI,APEX,C-MOUNT,Accessories,Tools,Bolts,Screws,Unknown
354,Renu Energy Solutions,1,6058,NC,RyanW,3390,,,,,3630,6010,
511,Sunbadger Solar Llc,1,1045,IL,Guy,3360,,,,,3600,3500,
118,Pine Tree Solar,1,4422,ME,RyanW,3251,,,,,4705,9865,
18,Sunergy Solar Llc,1,4560,FL,RyanW,3183,,,168,,7153,8852,
154,Florida Power Services,1,8018,FL,RyanW,3119,,,,,52,,
27,Castaways Energy Llc.,1,5621,FL,RyanW,3102,,,,,2740,9000,
1049,Daybreak Install,1,239,TX,Genki,3081,,,,,4329,9142,
11,Home Pro Solutions,1,1987,TX,Genki,3034,,,,,3559,8500,
355,Skyline Solar Llc,1,224,MA,RyanW,3003,,,,,2191,5270,
556,Solgen Power Llc,1,5971,OH,Guy,3000,,,,,,,
383,Oej Electric Llc,1,8756,AZ,Genki,2988,,,,,3117,9504,
59,Pm&M Electric Dba Titan Solar,1,8018,FL,RyanW,2960,,,,,4000,49500,
519,William May Electric,1,5621,FL,RyanW,2960,,,,,,,
260,Positive Solar,1,8756,AZ,Genki,2880,,,,,3187,12062,
216,Great Sky,1,224,MA,RyanW,2860,,,,,2750,8070,
502,Encor Solar,1,8018,FL,RyanW,2832,,,,,2802,14200,
1068,The Green Panel,1,960,MI,Guy,2800,,,,,3160,3800,
367,Solcium Solar Llc,1,5621,FL,RyanW,2796,,,,,3136,12424,
57,Lumio Hx Inc.,1,5971,WA,Genki,2784,,,,,2784,7252,
60,Solar Sme,1,236,VA,RyanW,2783,,,,,2819,11096,
750,American Solar Repair,1,9106,MD,RyanW,2769,,,,,3800,5050,
869,Amistad Trucking,1,239,TX,Genki,2712,,,,,2970,7024,
373,Vision Solar,1,224,MA,RyanW,2640,,,,,3900,3600,
51,"Ailey Solar Electric, Inc.",1,1045,IL,Guy,2622,,,,,6400,12700,
239,Circa Energy,1,9106,MD,RyanW,2605,367,,,,2966,6972,
708,Sbs Solar Inc.,1,821,MT,Genki,2600,,,,,2600,7800,
333,Encor Solar,1,3584,MO,Guy,2566,,,,,2566,13500,
78,Ecovole,1,3584,MO,Guy,2512,,,,,2386,15200,
621,Encor,1,3273,TX,Genki,2481,,,,,435,8100,
52,All American Solar Llc,1,5621,FL,RyanW,2473,,,,,2429,6980,
21,Unicity Solar Energy Llc,1,8018,FL,RyanW,2450,,,,,2890,12331,
101,Lumio Hx Inc.,1,5621,FL,RyanW,2450,,,,,2330,5060,
987,Lumio Hx Inc,1,6435,CA,Genki,2446,,,,,190,3886,
190,Cod Sales,1,236,TX,Genki,2416,,,,,1629,8224,
375,Cod-Vision Solar,1,8756,AZ,Genki,2410,,,,,2770,1600,1
702,Lumio Hx Inc.,1,237,TX,Genki,2410,,,,,870,3460,
958,Momentum Solar,1,5621,FL,RyanW,2400,,,,,,,
569,Lippolis Electric,1,1670,NY,RyanW,2332,,,,,2432,7241,
280,Solar Energy Systems Of Brevar,1,8018,FL,RyanW,2320,,,,,2470,9200,
818,Tac Solar & Ac,1,237,TX,Genki,2298,,,,,2698,2742,
125,Cleantap Energy,1,4422,ME,RyanW,2270,,,,,3237,4460,
73,"Solar Works Energy, Llc",1,148,NM,Genki,2265,,,,,300,5400,
335,Freedom Solar Tx,1,236,FL,RyanW,2260,,,,,3440,6580,
682,Vision Solar,1,236,TX,Genki,2260,,,,,1740,3300,
185,Pm & M Elecric Dba Titan Solar,1,1987,TX,Genki,2240,,,,,,,
95,Solarmax,1,8018,FL,RyanW,2172,,,,,2212,8860,
281,Solar Generation,1,120,NY,RyanW,2150,,,,,2900,10400,
1235,Sunnova Energy Corporation,1,236,TX,Genki,2138,,,,,2138,8552,
602,Sustainable Lighting Solutions,1,1132,SC,RyanW,2100,,,,,2020,7400,
612,603 Solar Llc,1,224,NH,RyanW,2081,,,,,2081,5800,
2136,Solar Installations By Marcor,2,0,NY,RyanW,2060,8352,,7000,,2600,,
988,"Positivesynergyllc,Dba Havasu ",1,4090,AZ,Genki,2060,,,,,1120,480,
114,Hudson River Solar,1,120,NY,RyanW,2043,,,,,2163,5074,
2146,Florida Solar Products Inc,2,0,FL,RyanW,2040,,,9200,,2900,,
286,Integrity Solar,1,1670,NY,RyanW,2026,,,,,2386,5976,
998,Rise Power Llc,1,237,TX,Genki,2000,,,,,2120,4280,
2632,Brooklyn,5,0,NY,RyanW,2000,,,,,,6000,
81,Texas Solar Outfitters,1,3273,TX,Genki,1991,,,,,890,4560,
30,Energy Solutions Direct,1,8018,FL,RyanW,1980,,,,,2020,6000,
18,Sunergy Solar Llc,1,5621,FL,RyanW,1950,,,,,5009,41660,
139,Cod-Day Star Solar Roofing & C,1,1987,TX,Genki,1845,,,,,2079,4400,
1159,Gensun Solar,1,224,RI,RyanW,1845,,,,,3608,5482,
287,Pm & M Electric Dba Titan Sola,1,8756,AZ,Genki,1842,,,,,400,,
213,Sunpower,1,4950,IL,Guy,1840,,,,,,4700,
586,Laplante Electric,1,4422,ME,RyanW,1805,,,,,1950,6700,
2451,Vision Solar Llc,4,0,TX,Genki,1800,,,,,2500,2500,
798,Independent Power Systems,1,821,MT,Genki,1778,,,,,1780,5440,
926,Ibermex Capital Llc,1,239,TX,Genki,1777,,,,,2021,4050,
1138,Cod - Vision Solar,1,8018,FL,RyanW,1760,,,,,,4000,
86,"Lumio Hx, Inc.",1,8018,FL,RyanW,1740,,,,,1980,4860,
279,Quest Solar -Quest Home Improv,1,1670,NY,RyanW,1731,,,,,1741,5148,
44,Sun-Tec Solar Energy,1,8618,FL,RyanW,1720,,,,,1900,,
937,Sunpower Corporation,1,4950,IL,Guy,1720,,,,,,2500,
362,Solar Solution Az Llc,1,8756,AZ,Genki,1712,,,,,1492,5775,
105,Solar Sme,1,236,MD,RyanW,1705,,,,,1705,6814,
945,"Lumio Hx, Inc",1,239,TX,Genki,1700,,,,,1300,,
1,Atlantic Key Energy,1,5621,FL,RyanW,1690,,,,,2070,5670,
142,Enlightened Solar,1,8618,FL,RyanW,1685,,,,,1862,9369,
692,"Fluent Solar, Llc",1,6058,NC,RyanW,1663,,,,,1663,6700,
179,Excel Home Solar Inc,1,8018,FL,RyanW,1660,,,,,790,13070,
380,Mirasol Fafco Solar Inc.,1,8018,FL,RyanW,1660,,,,,1530,7500,
209,Plug Pv Llc,1,8018,FL,RyanW,1640,,,,,2100,3660,
101,Lumio Hx Inc.,1,4560,FL,RyanW,1620,,,,,1220,3620,
58,Photon Bros,1,7605,CA,Genki,1609,,,,,2031,1100,
259,Northeast Solar Dba Revoluson,1,224,MA,RyanW,1600,,,,,2600,9800,
104,Seal Solar,1,4187,AR,Guy,1600,,,,,,5000,
120,Sunpower,1,4984,NY,RyanW,1584,,,,,2240,3400,
117,O3 Home Solar,1,237,TX,Genki,1579,,,,,1559,6368,
292,On Point Solar Power Llc,1,8756,AZ,Genki,1570,,,,,2190,2469,
20,Sunwatt Energy,1,1987,TX,Genki,1563,,,,,1798,9665,
629,New Prairie Construction,1,6640,IL,Guy,1544,,,,,1898,4400,
850,"Electrical Systems Solutions, ",1,8064,WA,Genki,1520,,,,,1620,5180,
1022,Revolution Energy Systems,1,987,IA,Guy,1506,,,,,1506,1100,
2511,"Fullers Energy, Llc",4,0,MA,RyanW,1500,,,,,900,3000,
83,Cod Sales,1,8018,FL,RyanW,1499,652,,,,1473,5120,
2141,Exact Energy Partners Llc,2,0,PA,RyanW,1440,35412,,17000,23,1500,,
774,Plug Pv Llc,1,224,MA,RyanW,1440,,,,,1400,5000,
2257,Rectify Solar,2,0,IN,Guy,1400,,,2200,,800,,
932,Solar 365,1,239,TX,Genki,1386,,,,,1376,2500,
758,"Sun Services Usa, Llc",1,8756,AZ,Genki,1370,,,,,1510,4870,
30,Energy Solutions Direct,1,8618,FL,RyanW,1356,,,,,1210,5300,
973,Cod Sales,1,5364,OK,Guy,1354,,,,,1404,,
76,"American Energy Care, Inc.",1,120,NY,RyanW,1345,,,,,1385,3958,
483,Expert Inc,1,8018,FL,RyanW,1320,,,,,1260,6120,
1052,Lift Energy Construction Inc,1,311,CA,Genki,1300,,,,,,944,
400,Renu Energy Solutions,1,6058,SC,RyanW,1290,,,,,1330,4490,
186,Solar Sme,1,236,GA,RyanW,1288,,,,,1288,5425,
190,Cod Sales,1,237,TX,Genki,1287,,,,,1812,4534,
273,Sun Solar,1,3584,MO,Guy,1278,,,,,1064,2500,
824,Zenith Security Dba Deca,1,239,TX,Genki,1270,,,,,280,,
715,Adt Solar,1,4950,IL,Guy,1260,,,,,900,1000,
152,Dba Solar Kings,1,1987,TX,Genki,1250,,,,,1390,1300,
562,Cod Sales,1,5971,WA,Genki,1240,,,,,700,5200,
575,"Palmetto Clean Technology, Inc",1,224,MA,RyanW,1220,,,,,1340,5100,
898,Lumio Hx Inc.,1,5971,OR,Genki,1220,,,,,1220,3660,
1099,Lumio Hx Inc.,1,8187,ID,Genki,1220,,,,,1220,3660,
471,Trismart Solar,1,8756,AZ,Genki,1203,,,,,1700,5800,
193,Green House Solar & Air Inc,1,8018,FL,RyanW,1202,,,,,1172,4868,
687,Solar Specialist Inc,1,5621,FL,RyanW,1200,,,,,1390,5400,
2270,East Coast Metal Roofing,2,0,MA,RyanW,1200,,,5000,,1500,,
1077,Phase Out Electric,1,224,MA,RyanW,1200,,,,,1160,3300,
95,Solarmax,1,8618,FL,RyanW,1199,,,,,1178,4140,
398,Hays Electrical,1,3273,TX,Genki,1178,,,,,100,3048,
1143,Lumio Hx Inc.,1,5040,CA,Genki,1160,,,,,,570,
392,Solar Sme,1,236,NC,RyanW,1151,,,,,1306,4604,
98,Tempo Electric,1,4090,NV,Genki,1143,,,,,80,300,
2487,Pro Star Energy Llc*,4,0,MA,RyanW,1140,,,,,,,
87,Modern Concepts Construction L,1,8018,FL,RyanW,1122,,,,,882,41500,
630,Nexus Energy Systems,1,6408,VA,RyanW,1120,,,,,80,3240,
746,New England Clean Energy,1,224,MA,RyanW,1116,,,,,1097,2824,
469,Green Brilliance,1,9106,MD,RyanW,1114,,,,,214,,
67,"Ac/Dc Solar, Llc",1,8018,FL,RyanW,1108,,,,,1627,4410,
390,Pm&M Electric Dba Titan Solar,1,148,NM,Genki,1100,,,,,1300,1700,
254,Ecovole,1,987,IA,Guy,1092,,,,,1187,4500,
191,Cod Solar Acct Only,1,7605,CA,Genki,1091,,,,,1009,1362,
240,Ecoliving Inc Dba Solar Ventur,1,5733,CA,Genki,1085,,,,,120,20,
183,Nathan Wood General Contractor,1,9185,HI,Genki,1080,,,,,580,1540,
112,Devlin Contracting & Maintenan,1,224,MA,RyanW,1060,,,,,1000,9280,
696,Zenith/Deca,1,236,TX,Genki,1060,,,,,,1800,
1072,Astrawatt Rising Sun,1,5364,OK,Guy,1051,,,,,1170,,
207,Isaksen Solar,1,224,MA,RyanW,1050,,,,,1890,2760,
190,Cod Sales,1,4391,TX,Genki,1048,,,,,1048,,
15,Photon Brothers,1,1875,CO,Genki,1045,,,,,20743,42980,
172,Solcius,1,8756,AZ,Genki,1040,,,,,1000,1900,
171,Solar Source,1,8018,FL,RyanW,1040,,,,,1680,2000,
799,Solar Installation Group (Sig),1,8797,CA,Genki,1040,,,,,400,3400,
478,Gardner Engineering,1,6692,UT,Genki,1020,,,,,,,
407,Sunbadger Solar,1,4664,MN,Guy,1020,,,,,3120,810,
689,Sunbadger Solar Llc,1,1045,WI,Guy,1020,,,,,2200,2200,
684,Cod Sales - Auburn,1,224,MA,RyanW,1010,,,,,910,3020,
121,Sunrgy/Cod,1,239,TX,Genki,1000,,,,,,4000,
408,Vision Solar,1,224,NJ,RyanW,1000,,,,,1000,,
2293,Rethink Electric,2,0,IL,Guy,1000,,,,,,,
2296,"Michigan Solar And Roofing, Ll",2,0,MI,Guy,1000,,,,,,,
1024,Upscale Energy,1,8797,CA,Genki,996,,,,,994,146,
1107,Sunuso Energy,1,4560,FL,RyanW,992,,,,,992,2230,
248,Infenergy Llc,1,8018,FL,RyanW,990,,,,,1030,3620,
128,Luz Energy Corporation,1,148,NM,Genki,989,,,,,1200,3000,
214,Sunpower,1,6435,CA,Genki,960,,,,,80,3620,
255,Insight Ventures Llc,1,224,MA,RyanW,960,,,,,1020,4440,
2276,Sunvena Solar,2,0,FL,RyanW,960,,,2000,,,,
235,Greenlight Solar - Tx,1,236,LA,RyanW,950,,,,,950,3210,
2494,New Day Energy Llc,4,0,MA,RyanW,940,,,,,1400,5100,
812,Santa Energy,1,1670,CT,RyanW,932,,,,,782,2616,
198,Onsite Energy,1,821,MT,Genki,920,,,,,680,1080,
2271,Solar Sam (Global Nrg Solar Ll,2,0,MO,Guy,920,,,1400,,1000,,
674,Michigan Solar And Roofing,1,987,IA,Guy,905,,,,,1005,3290,
2622,Phillipsb 24,5,0,NJ,RyanW,904,,,,,744,4620,
714,Valley Solar Llc,1,224,MA,RyanW,894,,,,,999,3370,
1080,Vision Solar,1,4984,CT,RyanW,880,,,,,,1000,
496,"Encor Solar, Llc",1,236,TX,Genki,868,,,,,868,2604,
70,Fastrac Energy Services,1,236,TX,Genki,866,,,,,866,177860,
80,Solarwise Energy Solutions,1,8018,FL,RyanW,860,,,,,960,1980,
916,Pacific Energy Network  Llc,1,6435,MO,Guy,853,,,,,775,3558,
2635,Berlin 09,5,0,NJ,RyanW,850,,,,,400,,
372,Solar Sage,1,5621,FL,RyanW,850,,,,,882,,
31,"Ensolar Usa, Llc",1,8018,FL,RyanW,840,,,,,480,1900,
525,"Palmetto Clean Technology, Inc",1,1132,PA,RyanW,840,,,,,400,1700,
2483,Resne Inc*,4,0,RI,RyanW,840,,,,,502,2000,
487,Cod-Florida State Energy,1,5621,FL,RyanW,838,,,,,838,3800,
1122,Encor Solar Llc,1,6435,TX,Genki,834,,,,,886,4400,
146,Solar Bear,1,8018,FL,RyanW,830,,,,,208,2620,
779,Efficient Home Services Of Tex,1,237,TX,Genki,830,,,,,830,23664,
74,"Solar Works Energy, Llc.",1,1987,TX,Genki,824,,,,,884,800,
2633,Brick 07,5,0,NJ,RyanW,820,,,,,320,2800,
962,Empower Energy Solutions,1,224,NH,RyanW,820,,,,,480,1500,
667,Solar Sam Dba Show Me Star Ene,1,3584,MO,Guy,811,,,,,1481,1000,
671,Gansett Solar Llc,1,224,RI,RyanW,810,,,,,940,2020,
269,Codsales,1,5621,FL,RyanW,801,,,,,1271,2700,
428,Sunpower Fl,1,5621,FL,RyanW,800,,,,,,4300,
638,Modern Era Solar Llc,1,236,TX,Genki,800,,,,,800,1000,
672,Grne Solar,1,1045,IN,Guy,800,,,,,900,700,
189,Ced - Austin,1,8018,FL,RyanW,800,,,,,12000,10000,
2281,Positive Synergy Llc,2,0,AZ,Genki,800,,,,,,,
408,Vision Solar,1,8460,NJ,RyanW,800,,,,,,,
987,Lumio Hx Inc,1,7133,CA,Genki,797,,,,,,1594,
180,Green Brilliance,1,9106,DC,RyanW,796,,,,,,,
190,Cod Sales,1,3273,TX,Genki,781,,,,,111,630,
502,Encor Solar,1,3584,FL,RyanW,776,,,,,776,1600,
648,"Cod-Pandora Energy Solutions, ",1,1987,TX,Genki,772,,,,,772,100,
217,Grne Solar,1,987,IA,Guy,771,,,,,728,,
257,Jolma Electric,1,4950,WI,Guy,768,,,,,900,900,
329,Solar Energy World,1,8018,FL,RyanW,764,,,,,895,2804,
302,J Sun Pv,1,3584,MO,Guy,762,,,,,632,600,
788,Payoli Llc,1,4560,FL,RyanW,762,,,50,,924,1000,
622,Equisolar,1,5621,FL,RyanW,761,,,,,761,2500,
304,Rooftop Power Llc,1,224,RI,RyanW,760,,,,,760,3040,
1004,Current Solar--Cod,1,239,TX,Genki,752,,,,,732,1450,
257,Jolma Electric,1,4407,WI,Guy,750,,,,,500,,
705,Renewable Energy Services Of N,1,224,RI,RyanW,740,,,,,740,440,
410,Florida Power Management,1,5621,FL,RyanW,740,,,,,840,1400,
85,Lotus Energy & Solar,1,5621,FL,RyanW,739,,,,,745,920,
9,Energy One,1,3584,KS,Guy,735,,,,,735,3700,
18,Sunergy Solar Llc,1,8618,FL,RyanW,730,,,,,1270,4100,
227,Go Green Industries Inc,1,224,MA,RyanW,725,,,,,725,3565,
2477,Smart Home Energy Source Llc,4,0,NY,RyanW,720,,,,,1500,1900,
7,Efficient Home Services Of Flo,1,8018,FL,RyanW,710,,,,,1710,54300,
371,Neal Electric,1,224,NH,RyanW,710,,,,,910,1790,
510,"Solar Gain, Inc",1,8756,AZ,Genki,704,,,,,24,1000,
215,United Better Homes,1,224,RI,RyanW,700,,,,,700,40860,
154,Florida Power Services,1,8618,FL,RyanW,700,,,,,100,100,
617,Adt Solar,1,6058,NC,RyanW,700,,,,,500,1100,
573,Equisolar,1,8756,AZ,Genki,699,,,,,719,1398,
294,Sustainable Revolution Dba Sun,1,8756,AZ,Genki,693,,,,,280,800,
1103,Natural Power Sources Dba Sunt,1,5621,FL,RyanW,680,,,,,500,1100,
294,Sustainable Revolution Dba Sun,1,8808,AZ,Genki,680,,,,,680,1300,
2286,"Aurora Energy, Inc.",2,0,MD,RyanW,680,,,2000,,800,,
36,Green Solutions Of Fl,1,5621,FL,RyanW,676,,,,,676,700,
735,Future Energy Solar,1,224,MA,RyanW,666,,,,,846,1900,
2534,770 Electric Corp - Cod,4,0,NY,RyanW,660,,,,,500,600,
715,Adt Solar,1,1045,IL,Guy,660,,,,,500,500,
1033,Ecovole,1,3584,TX,Genki,654,,,,,654,3009,
976,Fluent Solar,1,3584,KS,Guy,647,,,,,647,3000,
195,Innovative Solar Energy,1,5621,FL,RyanW,640,,,,,430,2050,
883,Bright Planet Solar,1,1045,IL,Guy,640,,,,,,1500,
930,Integrity Solar,1,1670,NJ,RyanW,640,,,,,1000,,
934,Lumio Hx Inc,1,236,TX,Genki,640,,,,,100,,
2151,Solar Energy Solutions,2,0,KY,Guy,620,,,1600,,1200,,
176,"Castle Energy, Llc",1,5887,NJ,RyanW,615,,,,,133,227,
352,La Solar Group,1,237,TX,Genki,609,,,,,721,2100,
137,Big Dog Solar,1,756,ID,Genki,600,,,,,,,
808,Jordan Solar,1,821,MT,Genki,600,,,,,600,,1
50,8m Solar,1,6058,NC,RyanW,596,,,,,596,2424,
326,Grne Solar,1,3584,NE,Guy,594,,,,,980,1506,
969,Solcius,1,4664,MN,Guy,580,,,,,,320,
1146,Cod - Direct Energy,1,8018,FL,RyanW,580,,,,,580,2100,
516,Maine Energy Performance Solut,1,4422,ME,RyanW,578,,,,,878,1500,
769,"Rethink Electric, Llc.",1,1045,IL,Guy,578,,,,,100,200,
188,Speir Innovations Llc,1,236,TX,Genki,570,,,,,610,1010,
555,Pci Renewables,1,8187,WA,Genki,564,,,,,564,1800,
24,Affordable Energy Center,1,5888,FL,RyanW,560,,,,,623,1800,
482,Solcius,1,4664,WI,Guy,560,,,,,500,2000,
484,Smart Green Inc,1,224,RI,RyanW,560,,,,,600,1734,
931,Quest Solar -Quest Home Improv,1,1670,CT,RyanW,560,,,,,520,1500,
928,Solar Power Nw,1,8187,WA,Genki,558,194,,,,578,928,
54,Erus Energy,1,3273,TX,Genki,556,,,,,,1450,
712,G1:3solar,1,5364,OK,Guy,548,,,,,570,,
821,Cod - Sales,1,1045,IL,Guy,542,,,,,900,1400,
55,Freedom Solar (Tx),1,1127,CO,Genki,541,,,,,13100,25960,
243,Sunpro,1,6408,VA,RyanW,540,,,,,280,480,
635,"Kapital Electric, Inc",1,4950,IL,Guy,540,,,,,700,600,
2274,Texas Solar Outfitters-Houston,2,0,TX,Genki,540,,,1000,,1300,,
1262,"Lumio Hx, Inc",1,756,ID,Genki,540,,,,,580,1740,
771,Sun Dial Solar,1,224,NH,RyanW,536,,,,,900,2100,
190,Cod Sales,1,1987,TX,Genki,533,,,,,584,2400,
622,Equisolar,1,4560,FL,RyanW,533,,,82,,592,2446,
438,Cod Only,1,9106,MD,RyanW,531,231,,,,427,470,
43,Sun Harvest Llc Dba Sun Harves,1,8618,FL,RyanW,520,,,,,550,1386,
71,Green Hybrid Energy Solutions,1,1670,CT,RyanW,520,,,,,480,2100,
145,Smart Energy Solar,1,8618,FL,RyanW,520,,,,,520,2700,
907,Mann Solar,1,1154,KY,Guy,515,,,,,515,2155,
353,Marc Jones Construction Llc Db,1,1132,GA,RyanW,500,,,,,500,1000,
1014,Sun Solar,1,3584,KS,Guy,500,,,,,700,,
1286,Smart Solar Of Southern Califo,1,7133,CA,Genki,500,,,,,,,
775,Smart Green Inc,1,224,MA,RyanW,498,,,,,518,1508,
409,816 Solar Pros,1,3584,MO,Guy,497,,,,,497,2700,
206,Ion Solar Pros,1,4984,CT,RyanW,495,,,,,,,
503,Myo Investments Inc.,1,237,TX,Genki,494,,,,,520,660,
362,Solar Solution Az Llc,1,8808,AZ,Genki,493,,,,,575,955,
460,Henderson Electric,1,7605,CA,Genki,492,,,,,568,2300,
