Cust_ID,Customer,Dist_Code,PC #,State,Rep,MINI,APEX,C-MOUNT,Accessories,Tools,Bolts,Screws,Unknown
3405,Generac,1,4422,ME,RyanW,6,,,,,,12,
3395,Pueblo Electrics,1,6026,CO,Genki,6,,,,,,160,
3441,Detach Reset Solar Llc,1,1875,CO,Genki,6,,,,,,160,
3542,D2 Solar,1,960,MI,Guy,6,,,,,,,
2389,Dunn Rite Solar Services,1,5621,FL,RyanW,6,,,,,,,
1977,Palmetto Clean Technology,1,5887,NJ,RyanW,5,,,,,1,4,
3539,Energized Electric Llc,1,148,NM,Genki,5,,,,,,,
554,Nj Solar Power,1,5887,NJ,RyanW,4,983,,,4,,1,
126,Cod Account,1,1875,CO,Genki,4,,20,,,,2004,
477,Cod Sales,1,7133,CA,Genki,4,,1,,,54,200,
2781,Excited Energy,1,1875,CO,Genki,4,,,,,70,700,
668,Tephra Solar,1,1127,CO,Genki,4,,,,,,,
3246,L.s. Electric Llc,1,148,NM,Genki,4,,,,,,,
1932,Greenlight Solar,1,6026,CO,Genki,4,,,,,,,
2210,La Cle Rose/ Cod,1,5887,NJ,RyanW,4,,,,,,,
203,Cod Sales,1,2685,CO,Genki,4,,,,,,,
3578,Cod-Sun City Solar Solutions,1,1987,TX,Genki,4,,,,,,,
3577,Comprehensive Solar Dba,1,4984,CT,RyanW,4,,,,,,,
1954,All Solar Inc.,1,6026,CO,Genki,3,,,,,,40,
2721,Green Impact Contracting,1,1875,CO,Genki,3,,,,,,40,
3303,Nuwatt Energy,1,5887,PA,RyanW,3,,,,,,,
3091,Solar Pathways Energy Llc,1,2459,CO,Genki,3,,,,,,200,
3318,Dutch Creek Electric,1,1875,CO,Genki,2,,,,,20,200,
1932,Greenlight Solar,1,1875,CO,Genki,2,,,,,,,
203,Cod Sales,1,1127,CO,Genki,2,,,,,20,,
15,Photon Brothers,1,6026,CO,Genki,2,,,,,,200,
3397,Otg Electric Llc,1,8801,WA,Genki,2,,,,,,100,
1699,Flow State Solar,1,1875,CO,Genki,2,,,,,,,
3204,"Baton Rouge, La (7552)",7,7552,LA,RyanW,2,,,,,,,
3484,Knodell Solar Services,1,1875,CO,Genki,2,,,,,,,
3526,Mountain View Solar,1,1875,CO,Genki,2,,,,,,,
1855,**Cod**Remove And Replace Sola,1,1127,CO,Genki,2,,,,,,,
3519,Powell Energy And Solar,1,5887,NJ,RyanW,2,,,,,,200,
3560,Uniongrid Solar Llc,1,8018,FL,RyanW,2,,,,,,,
515,Innovative Solar,1,8018,FL,RyanW,1,,,,,,,
3209,**Cod** Bristlecone Energy,1,1875,CO,Genki,1,,,,,,,
15,Photon Brothers,1,1127,CO,Genki,1,,,,,,166,
3270,Atlas Solar Solution,1,1875,CO,Genki,1,,,,,80,160,
1419,"**Cod** Bluecore Solar, Llc",1,1875,CO,Genki,1,,,,,,,
963,Gensun,1,5887,NJ,RyanW,1,,,,,,,
771,Sun Dial Solar,1,4991,NH,RyanW,1,,,,,,4,
3365,Freedom Forever,1,6435,MA,RyanW,1,,,,,,,
1784,Kin Home,1,5888,FL,RyanW,1,,,,,,,
3466,Teel Green Energy,1,4422,ME,RyanW,1,,,,,,,
1398,Imperium Solar/Cod,1,5887,NJ,RyanW,1,,,,,,,
3570,Freedom Forever,1,1127,CO,Genki,1,,,,,,,
3559,Val Green Energy,1,5887,NJ,RyanW,1,,,,,,,
2901,**Cod**Best Life Solar**,1,1875,CO,Genki,1,,,,,,,
2687,Zero Point Energy Llc,1,1875,CO,Genki,0,,230,,,,,
1240,Maine Solar Solutions,1,4422,ME,RyanW,0,,,,,,,
990,Cod Sales,1,6640,MO,Guy,0,,,,,,,
164,High Noon Solar,1,2685,CO,Genki,0,,,,,,,
1490,Current Home,1,5621,FL,RyanW,0,,,,,,,
3298,Posigen Of Louisiana,1,5887,NJ,RyanW,0,,,,,,,
3399,Misc Cost Adjustments,1,5887,NJ,RyanW,0,,,,,,,
3113,Cod Show Me State Electric,1,8018,FL,RyanW,-155,,,,,,-2533,
3359,Kw Solar Solutions,3,0,MD,RyanW,,764,,,,,400,
610,Kw Solar Solutions,1,5887,NJ,RyanW,,296,,,,,,
2682,"Bethpage Solar, Inc.",4,0,NY,RyanW,,268,,,,,100,
2191,Voltaic Solaire,3,0,NJ,RyanW,,200,,,,,,
124,Bruem Energy Llc,1,9106,MD,RyanW,,165,,,,,264,
3499,4991578 Greentech United Us Ho,6,0,TX,Genki,,160,,,,,,
2514,Emt Renewables Llc *,4,0,NJ,RyanW,,104,103,,,,,
3377,Albany-73,5,0,NY,RyanW,,100,,,,,,
3272,4204997 We Are Renewable Energ,6,0,FL,RyanW,,96,,,,,,
2016,Sun In One,3,0,DE,RyanW,,96,,,,,,
2697,Sunaura Solar Llc,1,237,TX,Genki,,91,,,,,,
3102,Marcor Construction Solar,1,4250,NY,RyanW,,89,,,,,400,
642,Solar Impulse,1,224,MA,RyanW,,72,,,,,,
3160,Sunnova Expert Services - Cod,1,5887,NJ,RyanW,,61,,,,,100,
3459,4204997 We Are Renewable Energ,6,0,TX,Genki,,53,,,,,,
3267,Baywa R.e. Plano Tx Branch,2,0,TX,Genki,,48,,,,,,
3420,Security Solar,2,0,TX,Genki,,48,,,,,,
3562,Solar Professionals Of Illinoi,1,1045,IL,Guy,,30,,,,,,
3181,Lavalette-77,5,0,NJ,RyanW,,24,,,,,400,
3268,Baywa R.e. Bordentown Nj Branc,2,0,TX,Genki,,24,,,,,,
3540,Detach Reset Solar Llc,1,1875,TX,Genki,,23,,,,,120,
3387,The Solar Maintenance Guys,1,237,TX,Genki,,15,,,,,,
3287,Stidham Consulting Llc,1,237,TX,Genki,,1,,,,,,
947,Wilderness Trace Solar,1,4979,KY,Guy,,0,,,,,1300,
2051,Solar Gain Inc.,1,8808,AZ,Genki,,,1000,,,,,
3195,Coo Berln-84,5,0,NJ,RyanW,,,960,,,,,
3172,Positive Synergy Dba Indepen S,1,4090,NV,Genki,,,920,,,,,
2646,Solar Technologies  -Sunlogic,1,5040,CA,Genki,,,900,,,,,
2652,"Plugpv, Llc",1,224,MA,RyanW,,,600,,,,,
3141,Ecoloop Construction Llc,1,224,MA,RyanW,,,500,,,,12820,
3421,River Sun Solutions Llc,1,4090,AZ,Genki,,,440,,,,,
2423,Posigen Of Louisiana,1,224,MA,RyanW,,,400,,,,,
3363,Green Rack Contracting Llc,1,5944,OH,Guy,,,400,,,,,
2956,Worcester County Electrical,1,224,MA,RyanW,,,360,,,,,
2729,Efficient Electrical Solutions,1,224,RI,RyanW,,,300,,,,,
1967,Carbon Recall,1,4639,MT,Genki,,,281,,,,,
1210,Critical Mass Solar,1,224,MA,RyanW,,,280,,,,,
2821,Integrity Solar & Home Solutio,1,5887,NJ,RyanW,,,250,,,,,
3239,Positive Synergy Dba Indepen S,1,4090,AZ,Genki,,,220,,,,,
3521,Onegrid Energy Integration,1,224,RI,RyanW,,,200,,,,,
3576,Coo Berln-77,5,0,NJ,RyanW,,,200,,,,,
2082,Ethos Green Power,1,4407,WI,Guy,,,120,,,,,
3136,Havasu Solar Only,1,4090,AZ,Genki,,,120,,,,,
3241,Phillipsb-98,5,0,NJ,RyanW,,,120,,,,,
3308,Manahawki-85,5,0,NJ,RyanW,,,120,,,,,
3497,Better Solar Solutions Llc,1,224,MA,RyanW,,,104,,,,,
1364,Srsolarnh,1,4991,NH,RyanW,,,100,,,,,
304,Rooftop Power Llc,1,224,RI,RyanW,,,100,,,,,
3437,Emt Renewables Llc,4,0,NJ,RyanW,,,87,,,,,
3343,Scs Solar Solutions Llc,1,224,MA,RyanW,,,80,,,,,
2762,Seacoast Solar Solutions,1,224,MA,RyanW,,,80,,,,,
2979,Ethical Energy,1,5944,PA,RyanW,,,60,,,,,
3522,Onegrid Energy Integration,1,224,MA,RyanW,,,60,,,,,
3123,Yellow Ball Roofing & Solar,1,821,MT,Genki,,,42,,,,,
198,Onsite Energy,1,4639,MT,Genki,,,40,,,,,
3047,Solar Quote/ Subcontractor Hub,1,5887,NJ,RyanW,,,40,,,,,
2639,United Solar Co,3,0,NJ,RyanW,,,40,,,,,
3537,Golden Group Construction Corp,1,224,MA,RyanW,,,40,,,,,
1828,Freedom Energy,1,4639,MT,Genki,,,40,,,,,
3311,Integrity Solar & Home Solutio,4,0,NJ,RyanW,,,32,,,,,
1106,Sandbox Solar Llc,1,2459,CO,Genki,,,20,,,,,
3468,Sunpulse Solar,3,0,PA,RyanW,,,20,,,,,
275,Alt E Wind & Solar,1,2459,CO,Genki,,,20,,,,,
3547,Big Dog Renewable Energy Llc,1,4639,MT,Genki,,,20,,,,,
3514,Solar Plexus,1,4639,MT,Genki,,,20,,,,,
3431,Integrity Solar & Home Solutio,4,0,NJ,RyanW,,,18,,,,,
3142,East Coast Solar*,4,0,MA,RyanW,,,14,,,,200,
3385,Val Green Energy-Cod,1,5887,NJ,RyanW,,,10,,,,,
3454,"Bluecore Solar, Llc",1,1875,CO,Genki,,,10,,,,,
3491,Ethical Energy Solar,4,0,PA,RyanW,,,10,,,,,
3368,Emt Roofing & Siding,1,5887,NJ,RyanW,,,7,,,,,
1117,Connected Energy Solar,1,5944,PA,RyanW,,,6,,,,,
1967,Carbon Recall,1,821,MT,Genki,,,5,,,,,
3249,"Il Home Restore Construction, ",1,4950,IL,Guy,,,1,,,,,
222,United Better Homes,1,224,MA,RyanW,,,-10,,,,37200,
1482,Ohio Solar Connections,1,5944,OH,Guy,,,-24,,,,,
1530,Next Energy Llc,1,4407,WI,Guy,,,,,,700,,
50,8m Solar,1,6058,NC,RyanW,,,,,,177,16,
1133,True Enterprises Llc,1,4422,ME,RyanW,,,,,,500,,
2568,Au Solar Services Llc,1,4407,WI,Guy,,,,,,55,,
3250,Hot Solar Solutions,1,8801,WA,Genki,,,,,,100,,
226,Cod Sales,1,6058,NC,RyanW,,,,,,23,,
400,Renu Energy Solutions,1,6058,SC,RyanW,,,,,,425,,
1448,15 Lightyears,1,5621,FL,RyanW,,,,,,30,,
3424,Ome Solar Llc,3,0,MD,RyanW,,,,,,500,,
1698,"Paradise Power Company, Inc",1,148,NM,Genki,,,,,,200,,
3483,"Level Roofing Solutions, Llc",1,5621,FL,RyanW,,,,,,54,,
3506,Venture Solar,1,4422,ME,RyanW,,,,,,79,,
190,Cod Sales,1,239,TX,Genki,,,,,,92,,
3567,Power Surge Solutions Llc,1,5621,FL,RyanW,,,,,,4,,
3125,Us Electrical Services Inc,1,224,MA,RyanW,,,,,,300,2000,
2621,Valley Strea,5,0,NY,RyanW,,,,,,,1000,
3144,Cod-Desert Elite Electric,1,8756,AZ,Genki,,,,,,,200,
2399,Ecoloop Construction Llp,1,224,MA,RyanW,,,,,,,600,
3207,"30101 Terrasol Energies, Inc.",6,0,PA,RyanW,,,,,,,100,
215,United Better Homes,1,224,RI,RyanW,,,,,,,31540,
2239,United Better Homes,1,224,NH,RyanW,,,,,,,900,
2958,Tri Solar,1,8064,WA,Genki,,,,,,,100,
1318,Sunnova,1,5621,FL,RyanW,,,,,,,300,
1307,Rdx Power Llc,1,8756,AZ,Genki,,,,,,,800,
1415,K & M Electrical,1,224,MA,RyanW,,,,,,,1600,
354,Renu Energy Solutions,1,6058,NC,RyanW,,,,,,,12,
641,Powur Pbc,1,6435,CA,Genki,,,,,,,8529,
49,Urban Solar,1,3395,FL,RyanW,,,,,,,40,
131,Streamline Energy Llc,1,236,TX,Genki,,,,,,,200,
3067,Everlast Energy,1,4984,MA,RyanW,,,,,,,296,
1428,United Better Homes,1,224,CT,RyanW,,,,,,,16100,
3128,"Sunergy, Inc",1,6435,CA,Genki,,,,,,,240,
1334,Rack Electric,1,4560,FL,RyanW,,,,,,,400,
1626,One World Energy,1,1987,TX,Genki,,,,,,,104,
71,Green Hybrid Energy Solutions,1,1670,CT,RyanW,,,,,,,1507,
2684,Ambia Energy Llc,1,1154,OH,Guy,,,,,,,100,
822,Elbac Solar (Freestar Inc),1,6435,CA,Genki,,,,,,,1400,
1877,Sunnova Energy Corp,1,4984,CT,RyanW,,,,,,,700,
2388,Solar Landscape,1,4598,MD,RyanW,,,,,,,24,
641,Powur Pbc,1,6552,CA,Genki,,,,,,,1800,
49,Urban Solar,1,4560,FL,RyanW,,,,,,,1380,
993,Powur Pbc,1,239,TX,Genki,,,,,,,300,
3124,Velocity Energy & Home Solutio,4,0,NJ,RyanW,,,,,,,600,
2398,Solarize,1,4984,CT,RyanW,,,,,,,200,
3140,Empowered Energy Systems,1,2685,CO,Genki,,,,,,,800,
1488,Earthlight Technologies Llc,1,5971,OR,Genki,,,,,,,900,
276,Big Dog Energy,1,5951,ID,Genki,,,,,,,11200,
3148,**Cod** Detach Reset Solar Llc,1,1875,TX,Genki,,,,,,,100,
3095,Sea Bright Solar Llc,1,6435,CA,Genki,,,,,,,160,
2657,One World Energy,1,148,NM,Genki,,,,,,,400,
3164,Solar Quote/ Subcontractor Hub,1,224,MA,RyanW,,,,,,,1500,
3171,Purelight Power,1,8801,WA,Genki,,,,,,,300,
1237,Optimus Solar,1,5621,FL,RyanW,,,,,,,150,
3187,Generation Solar,1,1127,CO,Genki,,,,,,,100,
3179,Mona Lee Inc,1,8756,AZ,Genki,,,,,,,100,
3154,Vinyasun,1,4560,FL,RyanW,,,,,,,255,
2067,Solar Savings Direct,1,6435,CA,Genki,,,,,,,1,
3098,Nexus Energy Systems,1,148,NM,Genki,,,,,,,100,
2379,Sunectric Solar,1,4560,FL,RyanW,,,,,,,260,
3067,Everlast Energy,1,224,MA,RyanW,,,,,,,1480,
3191,Energy Service Partners,1,6435,CA,Genki,,,,,,,480,
3162,Sunnova Energy Corporation,1,4560,FL,RyanW,,,,,,,30,
3186,Ggp Electric,1,6435,CA,Genki,,,,,,,100,
3073,Bryton Power,1,6435,CA,Genki,,,,,,,60,
3240,Pinnacle Electric Solar,1,7133,CA,Genki,,,,,,,4,
2815,One World Energy,1,2685,CO,Genki,,,,,,,100,
3260,Demand Construction,1,1024,CA,Genki,,,,,,,380,
3271,4204997 We Are Renewable Energ,6,0,MD,RyanW,,,,,,,500,
1775,Fusion Power,1,8756,AZ,Genki,,,,,,,5422,
2900,*Cod* Solphos,1,8064,WA,Genki,,,,,,,100,
1757,American Power,1,236,TX,Genki,,,,,,,500,
635,"Kapital Electric, Inc",1,4950,IL,Guy,,,,,,,100,
2063,Cod Acct - Solectric Solution,1,6435,CA,Genki,,,,,,,1780,
3263,Cod-On Point Solar Power,1,8756,AZ,Genki,,,,,,,700,
3258,Empower Solar,1,8756,AZ,Genki,,,,,,,600,
3245,Lg Group Llc,1,1875,CO,Genki,,,,,,,5,
3248,Int'l Sun Protection (Solar Fi,1,5621,FL,RyanW,,,,,,,500,
3229,United Solar,1,236,TX,Genki,,,,,,,400,
3295,Revolusun,1,8187,WA,Genki,,,,,,,54,
3321,Cod-Rdx Power,1,8756,AZ,Genki,,,,,,,600,
3291,"Solar Services, Inc.",1,6408,VA,RyanW,,,,,,,100,
1805,Blue Raven Solar,1,5951,ID,Genki,,,,,,,500,
2706,Sangamon,1,1045,IL,Guy,,,,,,,3700,
3105,Hale Electric,1,5951,ID,Genki,,,,,,,100,
3305,Mona Lee Inc,1,224,NH,RyanW,,,,,,,400,
309,Energy Technology Services,1,5621,FL,RyanW,,,,,,,100,
911,Strawberry Solar,1,960,MI,Guy,,,,,,,1000,
3354,Mona Lee Inc,1,8756,VA,RyanW,,,,,,,300,
528,Volt Seed,1,224,MA,RyanW,,,,,,,-7498,
3348,Premier Consulting Group Llc,1,224,RI,RyanW,,,,,,,17189,
3361,Icon Power,1,8756,AZ,Genki,,,,,,,100,
3370,Darius Roderick Llc,1,224,MA,RyanW,,,,,,,0,
3336,Team Sunshine Construction Llc,1,224,RI,RyanW,,,,,,,1435,
2055,Elite Roofing And Solar,1,1875,CO,Genki,,,,,,,150,
3376,Blalock Electric,1,6435,CA,Genki,,,,,,,240,
1928,"Ecogen Services ,Llc",1,224,MA,RyanW,,,,,,,100,
2697,Sunaura Solar Llc,1,236,TX,Genki,,,,,,,912,
3393,Red Stone Renewables Energy,1,5944,PA,RyanW,,,,,,,200,
3407,Escondido - Ced,1,7133,CA,Genki,,,,,,,60,
3394,Pure Solar Power Cod,1,7133,CA,Genki,,,,,,,100,
3390,Sunergy Solar Llc,1,3273,TX,Genki,,,,,,,200,
3396,Precision General Contracting,1,7133,CA,Genki,,,,,,,20,
3391,Solar Rnr,1,1875,CO,Genki,,,,,,,180,
3413,A1 Solar,1,4984,CT,RyanW,,,,,,,200,
2073,Powur Pbc,1,224,MA,RyanW,,,,,,,800,
641,Powur Pbc,1,8756,CA,Genki,,,,,,,2600,
166,Powur Pbc,1,8018,FL,RyanW,,,,,,,350,
3438,Dynamic Solar And Electrical L,1,8756,AZ,Genki,,,,,,,100,
3439,"Duluth, Mn (7653)",7,7653,WI,Guy,,,,,,,2,
3239,Positive Synergy Dba Indepen S,1,8756,AZ,Genki,,,,,,,1000,
3447,Cod-General Contractors & Sons,1,1987,TX,Genki,,,,,,,100,
3422,Revel Home Services,1,5621,FL,RyanW,,,,,,,200,
1976,Live Solar,1,5951,ID,Genki,,,,,,,2500,
3452,Bright Home Energy Llc,1,8756,AZ,Genki,,,,,,,200,
1675,Powur Pbc,1,1875,CO,Genki,,,,,,,300,
3443,Crest Electric,1,7133,CA,Genki,,,,,,,200,
3425,Nova Direct Homes,1,8018,FL,RyanW,,,,,,,100,
3450,Cal Electric Construction Inc.,1,1024,CA,Genki,,,,,,,50,
3429,Kbi Electric,1,7133,CA,Genki,,,,,,,40,
3446,Cod-Solana Energy Concepts Llc,1,8756,AZ,Genki,,,,,,,400,
3457,4991578 Greentech United Us Ho,6,0,KY,Guy,,,,,,,2200,
2758,Synergy Electric,1,5951,ID,Genki,,,,,,,1000,
3434,Green 360 Solutions,1,1024,CA,Genki,,,,,,,60,
3435,Freedom Forever Solar Services,1,1024,CA,Genki,,,,,,,100,
2367,Nova Direct Homes,1,236,TX,Genki,,,,,,,600,
1151,Stilwell Solar Llc,1,8018,FL,RyanW,,,,,,,100,
344,Next Door Home Upgrades,1,6435,CA,Genki,,,,,,,100,
3474,Simple Solar,1,8756,AZ,Genki,,,,,,,12,
3513,"Solar Smart Living, Llc",1,1987,NM,Genki,,,,,,,100,
3552,Above All Construction,1,148,NM,Genki,,,,,,,100,
3510,Sun Brewed Solar Llc,1,4560,FL,RyanW,,,,,,,300,
3517,Smart Wave Solar,1,1875,CO,Genki,,,,,,,150,
166,Powur Pbc,1,5621,FL,RyanW,,,,,,,708,
3569,Grand Valley Solar,1,2685,CO,Genki,,,,,,,800,
584,Green Electrical Solutions,1,2685,CO,Genki,,,,,,,1000,
3573,Daynight Power Inc,1,7133,CA,Genki,,,,,,,100,
315,Impact Energy,1,1875,CO,Genki,,,,,,,200,
3297,Poweraid Inc Dba Energyaid,2,0,CA,Genki,,,,100,,,,
553,Cod Sales,1,3293,IN,Guy,,,,50,,,,
1831,Gradient Electric,1,8801,WA,Genki,,,,300,,,,
3479,Portlandia Electric Supply Llc,1,237,MO,Guy,,,,100,,,,
3488,Greentech United Us Holding,2,0,KY,Guy,,,,200,,,,
3492,"Ecopro, Llc (Ecopro Solar)",2,0,LA,RyanW,,,,300,,,,
3279,"Wilsonville, Or (7450)",7,7450,CA,Genki,,,,,,,,66
3372,Cost Adjustments,1,1154,OH,Guy,,,,,,,,1
3338,Sunrun,1,7605,CA,Genki,,,,,,,,1
2742,Ameri-West,1,8187,WA,Genki,,,,,,,,
1206,Wolf River Electric,1,4664,MN,Guy,,,,,,,,
3322,Cod Sales,1,4979,TN,Guy,,,,,,,,
1128,Northwest Renewables,1,8187,WA,Genki,,,,,,,,
3403,Honest Electric,1,8187,ID,Genki,,,,,,,,
3530,Kin Home,1,987,IA,Guy,,,,,,,,
3419,"Skyline Solar, Inc",3,0,NY,RyanW,,,,,,,,
924,Cod,1,1132,SC,RyanW,,,,,,,,
